landslide_id,latitude,longitude,date,state,district,rainfall_24h,rainfall_3day,rainfall_7day,rainfall_30day,elevation,slope,aspect,curvature,land_cover,soil_type,geology,historical_landslide_density,landslide,data_source
LS-NER-10093,27.4757,88.2672,2020-05-21,Sikkim,Gangtok (East),60.0,156.3,493.3,1147.5,1671.0,38.9,134.4,-0.313,Barren Slope,Sandy Loam,Phyllite & Schist,7.8,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10094,27.5635,88.3418,2021-06-08,Sikkim,Gangtok (East),109.4,283.0,621.2,1329.5,1909.0,42.8,143.6,-0.561,Barren Slope,Sandy Loam,Phyllite & Schist,12.4,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10095,28.0555,88.0164,2024-07-23,Sikkim,Gangtok (East),83.8,210.9,458.7,910.8,2078.0,43.0,36.5,-0.151,Barren Slope,Red Sandy Soil,Phyllite & Schist,11.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10096,27.6809,88.0807,2021-10-18,Sikkim,Gangtok (East),60.0,232.2,598.7,938.6,1879.0,46.2,245.2,-0.715,Barren Slope,Sandy Loam,Phyllite & Schist,7.7,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10097,27.3566,88.8666,2025-08-22,Sikkim,Gangtok (East),60.0,179.6,518.7,1028.9,2013.0,41.7,318.3,-0.357,Open Forest,Alluvial Soil,Phyllite & Schist,16.1,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10098,28.0,88.3181,2024-06-27,Sikkim,Gangtok (East),183.4,292.6,579.3,945.0,2214.0,45.5,291.4,-0.204,Built-up Settlement,Clay Loam,Phyllite & Schist,9.8,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10099,27.9693,88.4256,2025-09-17,Sikkim,Gangtok (East),86.5,336.4,542.6,1211.9,1971.0,44.2,214.0,-0.375,Built-up Settlement,Lateritic Soil,Phyllite & Schist,10.8,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10100,27.5282,88.6458,2023-05-11,Sikkim,Gangtok (East),60.0,252.4,587.2,1091.9,2078.0,38.5,278.1,-0.564,Open Forest,Clay Loam,Phyllite & Schist,16.1,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10101,27.4436,88.5554,2023-09-17,Sikkim,Gangtok (East),139.5,390.5,743.8,1336.2,1689.0,44.9,119.9,-0.184,Built-up Settlement,Sandy Loam,Phyllite & Schist,6.5,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10102,27.1601,88.5061,2024-08-05,Sikkim,Gangtok (East),217.3,301.5,553.7,1383.2,2262.0,45.5,152.2,-0.681,Barren Slope,Lateritic Soil,Phyllite & Schist,14.6,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10103,27.2198,88.8767,2023-10-05,Sikkim,Gangtok (East),60.0,282.8,669.8,1346.7,2156.0,44.3,271.9,-0.211,Built-up Settlement,Red Sandy Soil,Phyllite & Schist,10.3,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10104,27.3274,88.3075,2021-05-21,Sikkim,Gangtok (East),115.6,286.2,711.6,1269.9,2017.0,44.9,161.0,-0.586,Barren Slope,Red Sandy Soil,Phyllite & Schist,14.6,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10105,27.491,88.451,2025-05-10,Sikkim,Gangtok (East),60.0,211.7,428.3,1097.5,2233.0,42.2,109.7,-0.185,Agriculture,Sandy Loam,Phyllite & Schist,14.2,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10106,27.673,88.8395,2024-06-25,Sikkim,Gangtok (East),64.1,172.7,443.6,761.8,2493.0,46.4,180.9,-0.265,Barren Slope,Sandy Loam,Phyllite & Schist,11.6,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10107,27.2352,88.8668,2023-08-12,Sikkim,Gangtok (East),132.4,241.9,427.1,1144.3,1605.0,44.3,223.1,-0.492,Barren Slope,Sandy Loam,Phyllite & Schist,8.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10108,27.1582,88.8954,2020-09-24,Sikkim,Gangtok (East),60.0,260.2,601.3,1235.9,1754.0,46.4,95.5,-0.748,Agriculture,Clay Loam,Phyllite & Schist,11.7,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10109,27.7152,88.2756,2023-08-04,Sikkim,Gangtok (East),82.8,196.5,472.9,1292.6,2146.0,45.9,189.2,-0.246,Barren Slope,Sandy Loam,Phyllite & Schist,8.7,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10110,27.5186,88.7113,2021-09-10,Sikkim,Gangtok (East),60.0,154.9,334.8,822.8,2092.0,49.4,226.5,-0.574,Agriculture,Clay Loam,Phyllite & Schist,8.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10111,27.7461,88.4494,2025-09-26,Sikkim,Gangtok (East),193.7,427.6,863.1,1583.8,1823.0,42.2,165.4,-0.284,Built-up Settlement,Clay Loam,Phyllite & Schist,8.4,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10112,27.7881,88.3938,2021-09-01,Sikkim,Gangtok (East),61.5,221.1,452.7,1230.8,1982.0,37.5,178.4,-0.253,Agriculture,Alluvial Soil,Phyllite & Schist,13.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10113,27.2057,88.8894,2024-09-08,Sikkim,Gangtok (East),602.0,849.1,1280.9,1999.9,2115.0,48.4,166.3,-0.726,Barren Slope,Lateritic Soil,Phyllite & Schist,5.2,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10114,27.5121,88.4947,2021-10-08,Sikkim,Gangtok (East),120.3,334.4,682.7,1259.7,2121.0,44.7,43.7,-0.533,Barren Slope,Sandy Loam,Phyllite & Schist,16.4,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10115,27.8987,88.2635,2024-06-22,Sikkim,Gangtok (East),60.0,206.5,495.5,1021.6,2102.0,50.1,334.1,-0.232,Built-up Settlement,Clay Loam,Phyllite & Schist,11.4,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10116,28.0431,88.2166,2022-09-12,Sikkim,Gangtok (East),236.1,474.5,713.1,1415.9,2061.0,40.6,310.1,-0.6,Agriculture,Alluvial Soil,Phyllite & Schist,14.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10117,27.1539,88.2881,2020-10-11,Sikkim,Gangtok (East),166.3,341.4,674.7,1239.4,1983.0,43.6,302.7,-0.292,Agriculture,Lateritic Soil,Phyllite & Schist,12.6,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10118,27.1938,88.5195,2021-05-05,Sikkim,Gangtok (East),60.0,291.8,643.9,1098.0,2265.0,38.0,100.0,-0.281,Agriculture,Alluvial Soil,Phyllite & Schist,13.2,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10119,27.288,88.3198,2023-09-09,Sikkim,Gangtok (East),232.5,395.5,704.1,1053.9,2017.0,48.8,272.3,-0.212,Agriculture,Alluvial Soil,Phyllite & Schist,14.8,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10120,27.8221,88.7976,2024-07-26,Sikkim,Gangtok (East),89.9,295.4,492.6,898.8,1921.0,48.5,314.7,-0.529,Barren Slope,Red Sandy Soil,Phyllite & Schist,11.3,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10121,27.1528,88.4379,2022-10-18,Sikkim,Gangtok (East),155.0,371.5,684.3,1210.8,1890.0,47.1,282.6,-0.451,Barren Slope,Red Sandy Soil,Phyllite & Schist,12.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10122,27.534,88.0797,2022-08-17,Sikkim,Gangtok (East),127.9,295.3,513.2,1177.3,2124.0,42.2,62.5,-0.286,Barren Slope,Red Sandy Soil,Phyllite & Schist,14.6,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10123,27.84,88.8553,2023-09-25,Sikkim,Gangtok (East),60.0,302.0,542.6,1063.2,1765.0,38.4,186.5,-0.782,Barren Slope,Lateritic Soil,Phyllite & Schist,10.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10124,27.9419,88.1675,2021-05-21,Sikkim,Gangtok (East),302.6,517.7,687.7,999.8,2031.0,47.1,325.4,-0.358,Barren Slope,Red Sandy Soil,Phyllite & Schist,13.5,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10125,27.2354,88.6762,2024-05-04,Sikkim,Gangtok (East),75.3,289.8,476.1,1029.1,1822.0,40.1,273.4,-0.627,Open Forest,Lateritic Soil,Phyllite & Schist,10.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10126,27.7197,88.5058,2021-09-04,Sikkim,Gangtok (East),416.8,594.9,1025.2,1334.5,1647.0,40.3,239.0,-0.17,Barren Slope,Red Sandy Soil,Phyllite & Schist,9.4,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10127,27.5945,88.8816,2021-09-03,Sikkim,Gangtok (East),99.2,347.9,579.6,1085.8,1787.0,41.8,246.2,-0.584,Open Forest,Lateritic Soil,Phyllite & Schist,10.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10128,27.8917,88.494,2025-06-06,Sikkim,Gangtok (East),139.3,301.0,584.3,1228.8,1786.0,43.3,306.0,-0.684,Open Forest,Red Sandy Soil,Phyllite & Schist,3.7,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10129,27.456,88.8803,2024-07-17,Sikkim,Gangtok (East),257.6,381.7,676.0,1507.6,1809.0,42.1,316.6,-0.27,Built-up Settlement,Sandy Loam,Phyllite & Schist,13.5,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10130,27.1272,88.0587,2023-10-03,Sikkim,Gangtok (East),60.3,274.6,712.7,1106.8,1964.0,43.0,296.0,-0.726,Built-up Settlement,Sandy Loam,Phyllite & Schist,22.1,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10131,27.8929,88.5198,2020-09-08,Sikkim,Gangtok (East),245.2,481.4,726.9,1557.7,1962.0,47.1,114.0,-0.427,Barren Slope,Clay Loam,Phyllite & Schist,15.4,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10132,27.302,88.1658,2022-09-16,Sikkim,Gangtok (East),169.6,307.3,752.1,1303.9,2201.0,46.6,42.4,-0.123,Agriculture,Alluvial Soil,Phyllite & Schist,10.6,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10133,27.8252,88.2907,2021-08-06,Sikkim,Gangtok (East),60.0,266.9,487.4,1248.0,1949.0,39.2,320.5,-0.791,Built-up Settlement,Red Sandy Soil,Phyllite & Schist,17.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10134,27.2107,88.6836,2021-05-11,Sikkim,Gangtok (East),60.0,173.2,540.6,1283.1,1967.0,44.9,298.2,-0.55,Built-up Settlement,Clay Loam,Phyllite & Schist,16.4,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10135,27.5201,88.8148,2021-07-15,Sikkim,Gangtok (East),126.7,231.9,589.2,1051.3,2251.0,47.1,352.5,-0.365,Barren Slope,Red Sandy Soil,Phyllite & Schist,12.2,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10136,27.7553,88.8926,2021-07-04,Sikkim,Gangtok (East),133.4,375.0,786.9,1495.9,1613.0,48.9,109.4,-0.651,Barren Slope,Lateritic Soil,Phyllite & Schist,12.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10137,27.765,88.2343,2022-05-06,Sikkim,Gangtok (East),82.2,169.2,455.2,750.4,1714.0,37.8,288.8,-0.641,Barren Slope,Clay Loam,Phyllite & Schist,11.8,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10138,28.0728,88.7434,2023-07-09,Sikkim,Gangtok (East),60.0,262.2,581.6,915.7,1813.0,39.9,314.2,-0.219,Barren Slope,Clay Loam,Phyllite & Schist,15.8,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10139,27.5688,88.2711,2022-07-21,Sikkim,Gangtok (East),124.0,297.3,700.0,1139.8,1823.0,47.0,356.1,-0.381,Barren Slope,Red Sandy Soil,Phyllite & Schist,8.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10140,27.3678,88.7102,2024-09-21,Sikkim,Gangtok (East),60.0,289.9,476.0,1291.3,1838.0,38.9,189.1,-0.458,Agriculture,Alluvial Soil,Phyllite & Schist,10.4,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10141,28.0107,88.418,2021-05-19,Sikkim,Gangtok (East),60.0,183.3,571.6,1395.2,1929.0,42.6,243.5,-0.136,Barren Slope,Red Sandy Soil,Phyllite & Schist,14.2,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10142,27.3716,88.4256,2025-05-01,Sikkim,Gangtok (East),60.0,190.5,630.5,1096.1,1979.0,48.8,16.4,-0.547,Built-up Settlement,Clay Loam,Phyllite & Schist,11.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10143,27.2961,88.5497,2020-09-20,Sikkim,Gangtok (East),90.6,223.9,652.8,1155.1,2001.0,43.2,205.9,-0.795,Barren Slope,Alluvial Soil,Phyllite & Schist,15.8,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10144,27.7171,88.1025,2020-07-27,Sikkim,Gangtok (East),164.9,397.1,753.0,1177.6,1987.0,41.7,140.4,-0.149,Barren Slope,Alluvial Soil,Phyllite & Schist,10.7,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10145,27.9238,88.8596,2020-06-05,Sikkim,Gangtok (East),61.0,221.6,492.9,840.7,2029.0,42.1,41.2,-0.62,Barren Slope,Red Sandy Soil,Phyllite & Schist,17.3,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10146,28.0003,88.3638,2020-07-15,Sikkim,Gangtok (East),60.0,250.9,674.6,1297.6,2034.0,47.6,213.7,-0.325,Barren Slope,Red Sandy Soil,Phyllite & Schist,13.8,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10147,27.824,88.1085,2022-06-06,Sikkim,Gangtok (East),60.0,164.7,489.1,961.3,2022.0,39.4,207.8,-0.792,Barren Slope,Clay Loam,Phyllite & Schist,12.1,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10148,27.4874,88.7667,2024-08-03,Sikkim,Gangtok (East),217.8,445.9,870.6,1392.0,1811.0,36.5,287.4,-0.248,Barren Slope,Lateritic Soil,Phyllite & Schist,9.2,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10149,27.4701,88.0247,2021-08-01,Sikkim,Gangtok (East),130.8,321.8,585.2,905.4,1757.0,43.0,9.2,-0.7,Agriculture,Lateritic Soil,Phyllite & Schist,9.6,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10150,27.2013,88.7624,2023-06-16,Sikkim,Gangtok (East),60.0,308.2,625.1,981.1,2303.0,42.3,349.9,-0.726,Barren Slope,Sandy Loam,Phyllite & Schist,18.6,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10151,27.3089,88.8331,2022-07-10,Sikkim,Gangtok (East),116.4,339.3,782.8,1224.3,1929.0,36.8,319.8,-0.17,Barren Slope,Red Sandy Soil,Phyllite & Schist,12.2,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10152,27.4855,88.3063,2024-08-05,Sikkim,Gangtok (East),60.0,282.9,649.4,1028.6,2527.0,44.9,301.9,-0.682,Barren Slope,Alluvial Soil,Phyllite & Schist,7.1,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10153,27.335,88.7476,2020-08-19,Sikkim,Gangtok (East),267.5,456.2,783.6,1411.2,2048.0,39.7,357.8,-0.489,Built-up Settlement,Alluvial Soil,Phyllite & Schist,4.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10154,27.248,88.7673,2025-09-04,Sikkim,Gangtok (East),196.9,301.9,692.3,1126.7,2051.0,42.9,47.0,-0.427,Agriculture,Sandy Loam,Phyllite & Schist,13.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10155,28.0696,88.8542,2023-06-16,Sikkim,Gangtok (East),61.6,231.5,537.4,1140.7,1990.0,48.5,274.2,-0.388,Barren Slope,Lateritic Soil,Phyllite & Schist,9.8,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10156,28.0807,88.3668,2023-07-15,Sikkim,Gangtok (East),128.8,262.9,498.2,952.9,1979.0,41.4,1.1,-0.103,Barren Slope,Lateritic Soil,Phyllite & Schist,16.7,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10157,27.1308,88.8744,2021-09-23,Sikkim,Gangtok (East),205.6,336.4,563.4,1379.6,1952.0,51.8,129.1,-0.294,Built-up Settlement,Lateritic Soil,Phyllite & Schist,11.3,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10158,27.3007,88.8952,2022-10-07,Sikkim,Gangtok (East),184.6,379.2,761.7,1515.4,2145.0,41.0,271.2,-0.282,Barren Slope,Sandy Loam,Phyllite & Schist,14.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10159,27.8231,88.2523,2022-08-06,Sikkim,Gangtok (East),87.5,305.0,671.0,979.1,1938.0,40.8,27.7,-0.234,Open Forest,Sandy Loam,Phyllite & Schist,6.8,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10160,27.5029,88.2658,2022-08-02,Sikkim,Gangtok (East),128.9,377.4,714.4,1194.8,2166.0,44.9,81.4,-0.575,Built-up Settlement,Clay Loam,Phyllite & Schist,11.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10161,27.2229,88.7998,2021-10-10,Sikkim,Gangtok (East),60.0,238.6,440.2,1233.6,2258.0,44.9,109.1,-0.354,Built-up Settlement,Sandy Loam,Phyllite & Schist,7.8,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10162,27.5967,88.2558,2021-06-24,Sikkim,Gangtok (East),192.5,396.6,730.8,1512.4,1807.0,43.1,68.1,-0.518,Barren Slope,Sandy Loam,Phyllite & Schist,15.3,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10163,27.4404,88.8464,2020-09-11,Sikkim,Gangtok (East),303.3,450.7,888.6,1218.6,1836.0,38.6,156.2,-0.21,Barren Slope,Sandy Loam,Phyllite & Schist,13.3,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10164,27.6646,88.8372,2021-05-24,Sikkim,Gangtok (East),60.0,257.6,689.9,1120.5,1917.0,44.8,100.2,-0.187,Barren Slope,Red Sandy Soil,Phyllite & Schist,10.7,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10165,27.7343,88.8995,2025-05-05,Sikkim,Gangtok (East),60.0,273.0,557.6,1298.0,2120.0,44.0,133.1,-0.497,Built-up Settlement,Sandy Loam,Phyllite & Schist,10.8,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10166,27.7574,88.4251,2023-10-01,Sikkim,Gangtok (East),169.1,306.1,654.7,1156.0,2194.0,39.1,234.6,-0.593,Barren Slope,Clay Loam,Phyllite & Schist,17.3,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10167,27.1853,88.0387,2020-09-25,Sikkim,Gangtok (East),65.3,238.5,573.1,858.7,1800.0,44.2,177.4,-0.613,Agriculture,Lateritic Soil,Phyllite & Schist,11.8,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10168,28.0635,88.4671,2023-10-01,Sikkim,Gangtok (East),107.9,204.7,479.8,965.7,1661.0,40.0,308.6,-0.646,Barren Slope,Alluvial Soil,Phyllite & Schist,11.5,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10169,27.4418,88.6651,2025-08-25,Sikkim,Gangtok (East),223.1,408.9,658.4,1054.4,2368.0,51.1,196.9,-0.336,Built-up Settlement,Lateritic Soil,Phyllite & Schist,13.6,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10170,27.9995,88.6391,2021-09-02,Sikkim,Gangtok (East),360.3,576.2,1021.8,1606.7,2334.0,47.1,344.8,-0.468,Barren Slope,Red Sandy Soil,Phyllite & Schist,12.2,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10171,27.305,88.6531,2021-06-25,Sikkim,Gangtok (East),129.7,349.8,783.1,1252.0,2173.0,42.2,59.0,-0.607,Open Forest,Red Sandy Soil,Phyllite & Schist,15.2,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10172,27.9901,88.6369,2020-06-26,Sikkim,Gangtok (East),60.0,271.9,539.1,1350.6,1999.0,44.2,149.6,-0.639,Barren Slope,Alluvial Soil,Phyllite & Schist,14.8,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10173,27.6469,88.1623,2025-10-03,Sikkim,Gangtok (East),60.0,250.9,558.4,1066.1,2225.0,43.8,237.3,-0.172,Built-up Settlement,Lateritic Soil,Phyllite & Schist,5.4,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10174,27.6225,88.1972,2021-09-25,Sikkim,Gangtok (East),198.2,434.7,866.9,1684.6,1857.0,46.4,68.4,-0.364,Open Forest,Alluvial Soil,Phyllite & Schist,13.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10175,28.0671,88.3535,2025-06-08,Sikkim,Gangtok (East),87.1,173.1,343.6,823.5,2166.0,40.2,277.8,-0.352,Built-up Settlement,Red Sandy Soil,Phyllite & Schist,13.2,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10176,27.9048,88.0415,2021-06-08,Sikkim,Gangtok (East),283.6,367.7,788.1,1154.2,2278.0,39.2,145.0,-0.622,Barren Slope,Lateritic Soil,Phyllite & Schist,12.7,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10177,28.0933,88.0404,2020-09-07,Sikkim,Gangtok (East),615.5,764.4,1093.1,1605.8,2048.0,41.1,223.9,-0.777,Barren Slope,Clay Loam,Phyllite & Schist,7.4,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10178,28.0022,88.7896,2021-08-20,Sikkim,Gangtok (East),143.4,265.2,554.0,1236.7,2097.0,42.3,53.3,-0.64,Open Forest,Lateritic Soil,Phyllite & Schist,14.5,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10179,27.6167,88.6829,2023-07-13,Sikkim,Gangtok (East),99.1,217.4,456.9,902.5,1970.0,47.5,320.0,-0.208,Barren Slope,Red Sandy Soil,Phyllite & Schist,14.5,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10180,27.4644,88.2657,2020-07-05,Sikkim,Gangtok (East),185.8,379.8,590.2,1360.7,2253.0,46.2,249.7,-0.215,Barren Slope,Alluvial Soil,Phyllite & Schist,11.4,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10181,27.5252,88.0338,2025-10-21,Sikkim,Gangtok (East),60.0,217.5,632.7,941.8,2172.0,53.7,73.3,-0.757,Barren Slope,Red Sandy Soil,Phyllite & Schist,9.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10182,27.4101,88.6586,2020-08-15,Sikkim,Gangtok (East),213.8,328.3,600.2,1385.3,1950.0,46.6,256.5,-0.588,Barren Slope,Red Sandy Soil,Phyllite & Schist,15.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10183,27.6425,88.1346,2021-07-23,Sikkim,Gangtok (East),157.9,369.4,566.1,1133.9,2105.0,40.7,106.8,-0.254,Built-up Settlement,Clay Loam,Phyllite & Schist,14.5,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10184,27.4693,88.8396,2022-06-08,Sikkim,Gangtok (East),60.0,152.7,360.5,760.0,1945.0,38.0,124.1,-0.712,Agriculture,Red Sandy Soil,Phyllite & Schist,13.2,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
