rainfall_1h,rainfall_6h,rainfall_24h,previous_rainfall,elevation,slope,drainage_density,built_up_percentage,distance_to_waterbody,historical_flood_frequency,flooded,water_depth_cm,zone_id
11.0,12.4,21.5,93.8,274.26,0.38,1.23,64.4,0.22,16,0,0.0,ZONE-HW05
1.3,29.0,43.1,34.5,288.05,0.45,1.83,86.4,0.45,12,0,0.0,ZONE-HW04
5.1,18.3,81.8,24.7,264.9,0.54,1.54,94.3,0.63,14,1,55.7,ZONE-RK02
12.5,31.9,86.4,193.3,260.54,0.22999999999999998,1.2,70.2,0.13,19,1,71.8,ZONE-RK03
19.8,27.1,28.7,21.3,293.33,0.86,2.2800000000000002,94.1,0.09,17,0,0.0,ZONE-HW01
13.6,15.2,49.5,63.6,294.69,0.85,2.25,95.3,0.05,17,0,0.0,ZONE-HW01
6.1,50.3,55.9,5.5,294.23,0.8200000000000001,2.2600000000000002,95.6,0.060000000000000005,17,0,0.0,ZONE-HW01
19.5,40.0,98.3,39.9,260.32,0.33999999999999997,1.24,70.1,0.11,19,1,73.5,ZONE-RK03
4.2,55.5,135.8,83.1,267.16,0.89,2.9099999999999997,73.6,0.27,6,1,56.4,ZONE-RK01
4.8,31.6,54.0,6.7,268.0,0.8300000000000001,2.7199999999999998,77.7,0.3,6,0,0.0,ZONE-RK01
37.4,41.8,191.8,41.3,284.59,0.61,2.82,69.6,2.2,7,0,0.0,ZONE-HW03
3.1,26.5,129.7,92.2,262.18,0.33,1.94,86.9,0.8500000000000001,15,1,68.6,ZONE-RK04
24.6,56.9,115.8,132.4,284.26,0.6699999999999999,3.02,68.9,2.2,7,0,0.0,ZONE-HW03
4.3,24.5,37.0,307.7,293.9,0.8300000000000001,2.02,97.7,0.09,17,1,60.0,ZONE-HW01
43.3,44.5,105.6,181.6,260.63,0.39,1.29,66.1,0.07,19,1,75.8,ZONE-RK03
3.0,28.2,151.7,2.4,288.0,0.36000000000000004,1.51,91.7,0.4,12,1,67.3,ZONE-HW04
17.9,28.5,157.6,248.0,262.67,0.31000000000000005,1.71,88.6,0.8300000000000001,15,1,73.3,ZONE-RK04
43.3,62.6,161.6,130.3,294.07,0.97,2.1700000000000004,97.3,0.07,17,1,73.3,ZONE-HW01
5.8,58.8,60.7,63.5,285.09,0.41000000000000003,1.52,90.2,1.08,13,0,0.0,ZONE-HW02
3.9,7.8,11.8,83.4,285.01,0.75,2.91,72.9,2.22,7,0,0.0,ZONE-HW03
6.2,44.9,48.3,26.5,264.26,0.42,1.55,94.9,0.61,14,1,46.3,ZONE-RK02
11.6,58.5,77.7,68.8,259.4,0.3,1.2,65.3,0.060000000000000005,19,1,69.6,ZONE-RK03
32.6,61.3,74.6,1.7,288.04,0.33,1.8599999999999999,86.8,0.44,12,0,0.0,ZONE-HW04
30.6,31.2,135.1,52.7,285.33,0.6,1.6,89.8,1.08,13,1,51.1,ZONE-HW02
42.0,90.1,399.2,30.2,274.98,0.31,1.39,62.1,0.18000000000000002,16,1,68.9,ZONE-HW05
21.9,37.3,70.0,69.1,285.17,0.76,3.09,71.1,2.1500000000000004,7,0,0.0,ZONE-HW03
31.0,155.2,228.3,37.9,287.53,0.43000000000000005,1.89,89.5,0.37,12,1,68.3,ZONE-HW04
8.2,48.3,61.9,8.2,287.34,0.43000000000000005,1.75,91.0,0.36000000000000004,12,0,0.0,ZONE-HW04
6.6,16.8,34.4,18.6,261.56,0.49,1.6400000000000001,85.1,0.78,15,0,0.0,ZONE-RK04
0.6,1.1,221.1,39.1,259.83,0.24,1.2,68.7,0.1,19,1,74.8,ZONE-RK03
7.3,41.4,53.7,209.6,268.41,0.8,2.82,78.0,0.3,6,1,27.1,ZONE-RK01
23.2,26.0,53.0,147.9,259.92,0.31,1.22,69.1,0.14,19,1,71.5,ZONE-RK03
43.4,62.3,109.8,12.8,294.22,0.8400000000000001,2.1,95.3,0.05,17,1,62.6,ZONE-HW01
70.9,78.8,221.8,73.4,294.54,0.9400000000000001,2.2800000000000002,94.9,0.05,17,1,72.3,ZONE-HW01
14.0,35.6,48.7,13.6,293.58,0.91,2.22,97.4,0.05,17,0,0.0,ZONE-HW01
3.7,9.9,85.5,30.2,286.91,0.56,1.42,89.7,1.12,13,0,0.0,ZONE-HW02
0.9,105.2,212.8,183.9,286.85,0.53,1.6,89.3,1.1300000000000001,13,1,70.0,ZONE-HW02
79.2,84.9,110.1,99.4,275.39,0.22999999999999998,1.45,65.5,0.17,16,1,72.1,ZONE-HW05
17.9,22.9,107.5,17.8,274.45,0.25,1.24,64.0,0.2,16,1,65.7,ZONE-HW05
3.8,26.9,71.8,60.7,259.01,0.31,1.3699999999999999,67.4,0.14,19,1,72.2,ZONE-RK03
1.4,64.4,79.8,9.7,288.3,0.45,1.6099999999999999,87.7,0.36000000000000004,12,1,34.7,ZONE-HW04
32.9,126.4,225.5,116.1,262.57,0.44,1.97,90.5,0.77,15,1,75.0,ZONE-RK04
16.0,40.0,44.6,36.8,260.87,0.21,1.33,69.7,0.07,19,1,68.1,ZONE-RK03
7.0,16.0,80.3,47.9,294.75,0.8,2.23,92.6,0.1,17,1,29.0,ZONE-HW01
1.3,8.8,66.3,5.5,275.05,0.38,1.25,65.0,0.18000000000000002,16,1,39.8,ZONE-HW05
28.6,49.1,81.9,62.8,285.32,0.49,1.4,89.1,1.12,13,0,0.0,ZONE-HW02
26.1,38.9,95.6,58.4,294.14,0.9500000000000001,2.0700000000000003,97.1,0.09,17,1,54.8,ZONE-HW01
4.7,68.0,147.8,75.2,274.66,0.27999999999999997,1.24,67.9,0.2,16,1,75.0,ZONE-HW05
28.5,89.1,150.7,127.0,267.52,0.75,2.9,77.7,0.27999999999999997,6,1,70.7,ZONE-RK01
17.9,52.1,100.3,97.8,267.52,0.77,2.69,76.0,0.3,6,1,39.5,ZONE-RK01
2.6,66.4,169.1,2.1,275.85,0.38,1.51,66.1,0.21000000000000002,16,1,74.7,ZONE-HW05
26.2,30.3,50.7,95.2,286.23,0.44,1.35,88.9,1.12,13,0,0.0,ZONE-HW02
2.6,53.7,142.9,49.6,285.83,0.51,1.49,91.2,1.12,13,1,56.4,ZONE-HW02
0.1,10.2,58.2,278.1,262.86,0.42000000000000004,1.9100000000000001,88.2,0.8,15,1,66.6,ZONE-RK04
15.0,24.0,74.3,54.4,264.12,0.51,1.6,92.4,0.5599999999999999,14,1,56.8,ZONE-RK02
22.7,26.1,97.7,54.6,274.88,0.33999999999999997,1.49,64.9,0.24000000000000002,16,1,62.1,ZONE-HW05
49.4,62.0,112.1,188.2,267.91,0.8,2.78,72.3,0.3,6,1,63.7,ZONE-RK01
1.6,84.6,142.8,4.9,267.79,0.8600000000000001,2.9,75.5,0.25,6,1,54.1,ZONE-RK01
5.4,42.3,45.8,61.1,265.08,0.41000000000000003,1.76,94.9,0.6,14,1,47.2,ZONE-RK02
6.4,35.5,37.8,143.6,260.54,0.35,1.39,68.9,0.09000000000000001,19,1,72.6,ZONE-RK03
54.5,158.6,227.8,9.8,284.9,0.7799999999999999,2.95,67.5,2.25,7,1,47.5,ZONE-HW03
21.3,22.0,23.1,27.4,260.31,0.27,1.0699999999999998,68.2,0.1,19,1,58.1,ZONE-RK03
10.1,54.2,111.7,41.3,263.17,0.45,1.99,87.8,0.8200000000000001,15,1,66.3,ZONE-RK04
4.8,180.3,208.1,42.0,285.65,0.6499999999999999,2.94,68.7,2.24,7,1,49.9,ZONE-HW03
2.7,50.2,109.4,17.5,264.06,0.53,1.6500000000000001,94.6,0.64,14,1,64.8,ZONE-RK02
1.3,35.5,88.6,22.3,264.2,0.41000000000000003,1.6400000000000001,93.2,0.5499999999999999,14,1,64.7,ZONE-RK02
45.2,50.1,78.4,201.3,284.88,0.71,3.1,71.7,2.16,7,0,0.0,ZONE-HW03
8.2,38.7,64.0,22.4,293.47,0.98,2.23,95.5,0.08,17,0,0.0,ZONE-HW01
62.0,77.8,190.1,18.3,285.47,0.58,1.69,91.1,1.09,13,1,67.0,ZONE-HW02
3.6,4.5,57.2,32.2,275.9,0.38,1.5599999999999998,65.8,0.19,16,1,30.0,ZONE-HW05
30.0,49.2,221.6,14.4,286.88,0.53,1.61,89.9,1.09,13,1,67.3,ZONE-HW02
30.4,75.4,149.1,130.4,284.37,0.71,2.9,68.4,2.24,7,0,0.0,ZONE-HW03
21.5,51.0,58.0,2.3,260.61,0.38,1.22,70.8,0.11,19,1,63.7,ZONE-RK03
38.0,66.8,146.4,46.0,262.01,0.37,1.6300000000000001,87.7,0.79,15,1,71.5,ZONE-RK04
1.9,5.9,63.7,39.4,261.6,0.38,1.84,85.2,0.76,15,1,44.4,ZONE-RK04
3.4,23.7,27.0,61.1,274.43,0.24,1.5599999999999998,63.8,0.24000000000000002,16,0,0.0,ZONE-HW05
4.7,52.6,71.2,42.5,263.37,0.49,1.6500000000000001,91.0,0.8,15,1,55.9,ZONE-RK04
0.2,2.5,27.4,45.8,262.29,0.35000000000000003,1.73,86.7,0.8,15,0,0.0,ZONE-RK04
13.7,24.0,83.4,137.7,285.62,0.47,1.65,90.8,1.1300000000000001,13,1,32.0,ZONE-HW02
22.7,23.9,56.6,7.8,286.83,0.47,1.47,91.4,1.07,13,0,0.0,ZONE-HW02
4.2,133.7,141.4,48.4,259.03,0.31,1.23,69.3,0.08,19,1,69.5,ZONE-RK03
14.4,50.8,91.8,0.7,262.26,0.47000000000000003,1.8,88.9,0.8200000000000001,15,1,57.6,ZONE-RK04
5.9,27.8,32.4,30.2,288.93,0.43000000000000005,1.7,87.0,0.43000000000000005,12,0,0.0,ZONE-HW04
0.5,3.0,28.3,10.0,259.28,0.31,1.0699999999999998,70.3,0.15000000000000002,19,1,55.4,ZONE-RK03
12.6,47.7,128.3,15.6,274.07,0.37,1.5799999999999998,66.0,0.23,16,1,67.5,ZONE-HW05
2.7,6.0,56.6,85.8,261.64,0.33,1.69,87.7,0.76,15,1,51.9,ZONE-RK04
0.5,83.1,85.8,54.6,288.32,0.30000000000000004,1.71,88.5,0.35000000000000003,12,1,55.8,ZONE-HW04
18.5,79.9,142.5,113.3,275.95,0.19999999999999998,1.5299999999999998,66.0,0.23,16,1,74.8,ZONE-HW05
6.2,56.8,61.0,157.6,265.84,0.5,1.5,92.7,0.58,14,1,65.8,ZONE-RK02
11.9,62.9,93.0,72.2,284.16,0.7899999999999999,2.98,68.5,2.22,7,0,0.0,ZONE-HW03
11.2,50.7,55.0,4.4,294.37,0.97,2.2600000000000002,97.1,0.08,17,0,0.0,ZONE-HW01
4.3,9.5,112.2,17.3,264.81,0.48,1.59,92.8,0.62,14,1,60.2,ZONE-RK02
55.9,68.2,78.3,109.1,285.29,0.6699999999999999,3.19,72.8,2.24,7,0,0.0,ZONE-HW03
16.1,36.8,77.3,88.9,267.46,0.88,2.88,75.4,0.27999999999999997,6,0,0.0,ZONE-RK01
3.9,172.2,356.2,73.6,265.37,0.46,1.62,92.9,0.57,14,1,74.8,ZONE-RK02
3.3,37.5,41.2,2.2,268.92,0.8200000000000001,2.9,76.3,0.29,6,0,0.0,ZONE-RK01
4.5,23.1,124.5,90.9,264.6,0.51,1.6300000000000001,94.1,0.62,14,1,70.2,ZONE-RK02
20.4,37.0,58.2,32.5,285.51,0.6299999999999999,3.2,71.3,2.2,7,0,0.0,ZONE-HW03
65.9,67.1,168.0,60.5,285.11,0.49,1.6400000000000001,90.0,1.1300000000000001,13,1,70.8,ZONE-HW02
8.7,47.5,80.8,144.7,285.94,0.6699999999999999,3.05,71.7,2.2,7,0,0.0,ZONE-HW03
34.6,51.0,67.2,62.8,262.21,0.49,1.77,89.1,0.8200000000000001,15,1,54.3,ZONE-RK04
36.5,43.6,92.4,69.9,294.6,0.9400000000000001,2.0300000000000002,92.9,0.07,17,1,53.3,ZONE-HW01
19.8,24.0,86.9,167.8,284.63,0.62,2.8,68.8,2.1900000000000004,7,0,0.0,ZONE-HW03
3.0,11.1,188.8,14.0,293.2,0.8200000000000001,2.1700000000000004,95.3,0.05,17,1,66.7,ZONE-HW01
28.9,49.2,63.4,143.2,264.71,0.42,1.6400000000000001,90.9,0.59,14,1,64.4,ZONE-RK02
8.8,30.5,52.8,62.9,285.56,0.74,3.02,73.0,2.1700000000000004,7,0,0.0,ZONE-HW03
2.7,17.6,192.0,20.9,274.34,0.27999999999999997,1.2599999999999998,63.8,0.2,16,1,68.0,ZONE-HW05
16.0,27.8,102.0,9.8,284.55,0.6599999999999999,3.11,69.2,2.24,7,0,0.0,ZONE-HW03
52.5,70.6,84.1,5.3,288.19,0.34,1.54,87.8,0.44,12,1,36.4,ZONE-HW04
2.8,24.8,45.3,123.6,285.61,0.6699999999999999,2.93,71.9,2.24,7,0,0.0,ZONE-HW03
8.5,17.1,65.1,85.9,259.6,0.32,1.28,67.9,0.07,19,1,68.4,ZONE-RK03
2.7,8.2,10.1,93.3,285.58,0.54,1.5,91.5,1.07,13,0,0.0,ZONE-HW02
16.4,35.7,128.6,114.7,284.56,0.76,2.95,72.6,2.1700000000000004,7,0,0.0,ZONE-HW03
13.2,74.0,85.5,8.3,274.36,0.35,1.21,66.4,0.24000000000000002,16,1,61.1,ZONE-HW05
4.7,6.5,44.4,193.1,294.66,0.81,2.3400000000000003,96.8,0.07,17,1,34.2,ZONE-HW01
0.6,4.5,34.6,190.1,293.48,0.93,2.29,96.7,0.05,17,1,32.4,ZONE-HW01
5.7,26.9,29.0,11.2,288.16,0.41000000000000003,1.8699999999999999,91.2,0.39,12,0,0.0,ZONE-HW04
64.7,165.4,165.6,212.3,268.58,0.77,2.96,75.2,0.31,6,1,68.4,ZONE-RK01
15.3,76.0,106.3,50.7,262.82,0.37,1.86,85.3,0.8500000000000001,15,1,69.7,ZONE-RK04
10.1,43.1,50.6,2.1,285.93,0.6699999999999999,3.12,67.6,2.16,7,0,0.0,ZONE-HW03
5.5,42.1,53.4,78.3,262.52,0.4,1.83,88.5,0.79,15,1,51.9,ZONE-RK04
52.6,55.6,111.4,41.1,274.3,0.4,1.39,63.8,0.24000000000000002,16,1,64.2,ZONE-HW05
30.4,36.2,95.2,127.5,259.7,0.27,1.31,68.1,0.08,19,1,68.3,ZONE-RK03
43.4,77.9,112.3,67.3,287.64,0.36000000000000004,1.8199999999999998,86.7,0.43000000000000005,12,1,62.9,ZONE-HW04
30.5,55.9,57.4,187.1,260.86,0.35,1.21,68.3,0.08,19,1,70.7,ZONE-RK03
17.5,51.4,63.5,75.3,287.46,0.38,1.5699999999999998,89.8,0.39,12,1,31.4,ZONE-HW04
7.5,39.1,44.7,75.1,262.4,0.39,1.6,86.3,0.78,15,1,50.1,ZONE-RK04
111.6,113.1,302.1,36.6,265.15,0.56,1.61,91.2,0.57,14,1,68.9,ZONE-RK02
30.7,76.5,118.4,93.9,288.06,0.43000000000000005,1.74,89.7,0.41000000000000003,12,1,64.5,ZONE-HW04
31.6,47.1,66.9,77.1,288.23,0.46,1.78,87.8,0.41000000000000003,12,1,25.0,ZONE-HW04
24.7,67.8,147.7,40.0,259.63,0.25,1.05,67.2,0.060000000000000005,19,1,71.0,ZONE-RK03
25.5,29.3,68.6,0.4,260.15,0.27999999999999997,1.19,68.2,0.14,19,1,70.2,ZONE-RK03
5.9,19.6,44.8,83.2,260.11,0.3,1.06,66.9,0.1,19,1,63.3,ZONE-RK03
7.4,25.3,38.9,32.7,286.9,0.5,1.38,90.3,1.11,13,0,0.0,ZONE-HW02
3.9,6.2,52.4,77.2,287.82,0.4,1.78,88.7,0.37,12,0,0.0,ZONE-HW04
14.5,33.2,57.1,139.3,268.59,0.74,2.61,73.3,0.27999999999999997,6,0,0.0,ZONE-RK01
11.0,30.6,31.9,29.2,288.13,0.45,1.7,89.1,0.41000000000000003,12,0,0.0,ZONE-HW04
7.2,22.5,65.9,53.4,294.55,0.96,2.1500000000000004,96.9,0.05,17,0,0.0,ZONE-HW01
14.0,57.4,141.2,88.6,288.09,0.5,1.54,91.0,0.43000000000000005,12,1,66.3,ZONE-HW04
46.7,47.3,58.2,0.5,267.9,0.77,2.9299999999999997,74.6,0.35,6,0,0.0,ZONE-RK01
15.6,84.1,98.1,183.2,261.92,0.45,1.8800000000000001,90.2,0.81,15,1,70.6,ZONE-RK04
0.9,82.6,104.3,7.5,260.57,0.36,1.3199999999999998,68.4,0.1,19,1,72.1,ZONE-RK03
10.0,18.9,35.7,25.7,259.65,0.33999999999999997,1.1199999999999999,66.6,0.14,19,1,62.2,ZONE-RK03
24.4,47.6,66.2,66.0,264.27,0.55,1.56,89.4,0.58,14,1,60.1,ZONE-RK02
18.9,28.4,55.1,9.1,259.5,0.33999999999999997,1.33,69.6,0.12000000000000001,19,1,64.2,ZONE-RK03
3.0,37.3,47.3,52.1,294.26,0.88,2.0300000000000002,96.8,0.08,17,0,0.0,ZONE-HW01
18.5,21.9,63.8,20.8,285.03,0.6599999999999999,3.17,69.2,2.25,7,0,0.0,ZONE-HW03
49.4,69.2,151.2,55.9,286.16,0.5700000000000001,1.6400000000000001,88.6,1.1500000000000001,13,1,62.6,ZONE-HW02
0.7,30.8,182.0,64.4,286.7,0.56,1.46,93.8,1.1300000000000001,13,1,67.0,ZONE-HW02
25.7,90.4,103.3,16.7,286.66,0.47,1.53,91.4,1.1,13,1,39.9,ZONE-HW02
14.2,30.1,121.7,161.2,267.09,0.8300000000000001,2.9299999999999997,72.1,0.33999999999999997,6,1,51.0,ZONE-RK01
6.5,14.6,90.4,22.5,287.0,0.49,1.58,90.1,0.36000000000000004,12,1,30.1,ZONE-HW04
25.9,42.4,97.5,7.0,260.75,0.38,1.04,67.2,0.060000000000000005,19,1,71.9,ZONE-RK03
14.7,32.7,76.9,12.9,259.1,0.32999999999999996,1.29,69.5,0.09000000000000001,19,1,65.7,ZONE-RK03
20.0,79.6,91.8,7.0,264.0,0.5,1.4500000000000002,90.4,0.62,14,1,62.1,ZONE-RK02
0.4,31.2,77.9,55.4,286.63,0.6,1.47,88.8,1.06,13,0,0.0,ZONE-HW02
4.0,18.9,64.0,48.1,284.18,0.76,2.84,69.2,2.18,7,0,0.0,ZONE-HW03
66.1,70.5,129.9,36.3,285.55,0.75,2.85,73.0,2.16,7,0,0.0,ZONE-HW03
8.4,46.3,105.3,331.8,275.13,0.32,1.27,64.1,0.17,16,1,73.8,ZONE-HW05
2.1,5.4,69.8,60.5,285.23,0.69,2.89,72.4,2.16,7,0,0.0,ZONE-HW03
4.8,7.3,11.8,157.2,265.18,0.48,1.79,90.9,0.5599999999999999,14,1,30.2,ZONE-RK02
3.2,14.9,27.8,30.7,264.5,0.52,1.6900000000000002,90.7,0.64,14,0,0.0,ZONE-RK02
1.1,23.1,26.6,112.8,268.7,0.8300000000000001,2.7199999999999998,75.1,0.3,6,0,0.0,ZONE-RK01
4.0,27.3,133.3,73.7,284.59,0.61,3.16,72.7,2.2,7,0,0.0,ZONE-HW03
11.4,23.2,43.4,77.5,264.48,0.53,1.4300000000000002,94.3,0.5499999999999999,14,1,47.0,ZONE-RK02
77.1,109.6,150.4,91.8,285.26,0.5700000000000001,1.53,90.2,1.12,13,1,70.8,ZONE-HW02
9.4,11.3,52.6,221.3,264.03,0.41000000000000003,1.5,89.2,0.5599999999999999,14,1,68.4,ZONE-RK02
2.9,38.0,49.2,53.7,274.57,0.33999999999999997,1.51,64.5,0.19,16,1,44.4,ZONE-HW05
1.5,19.5,90.1,29.9,275.23,0.26,1.3199999999999998,65.1,0.17,16,1,61.9,ZONE-HW05
16.4,64.0,195.0,18.7,274.65,0.32,1.51,65.9,0.21000000000000002,16,1,70.2,ZONE-HW05
7.6,12.6,257.1,183.2,285.46,0.77,2.82,67.5,2.1900000000000004,7,1,55.0,ZONE-HW03
11.6,67.0,103.8,68.4,267.62,0.8500000000000001,2.9,72.7,0.32,6,1,37.0,ZONE-RK01
1.4,43.6,50.4,122.4,259.99,0.27,1.21,69.9,0.08,19,1,69.2,ZONE-RK03
22.9,59.9,61.7,25.3,294.47,0.8200000000000001,2.3600000000000003,94.0,0.05,17,1,28.3,ZONE-HW01
4.6,18.0,22.6,193.5,294.42,0.92,2.0300000000000002,94.7,0.05,17,0,0.0,ZONE-HW01
12.1,23.0,48.3,41.5,288.72,0.33,1.56,90.6,0.44,12,0,0.0,ZONE-HW04
13.8,35.6,161.5,48.1,264.46,0.5,1.4200000000000002,94.2,0.57,14,1,71.2,ZONE-RK02
72.7,129.9,141.6,186.7,285.84,0.6399999999999999,3.18,67.2,2.23,7,0,0.0,ZONE-HW03
1.9,52.9,76.9,147.2,284.45,0.6499999999999999,3.17,68.9,2.23,7,0,0.0,ZONE-HW03
30.4,79.6,157.6,25.4,285.24,0.53,1.32,89.3,1.1,13,1,61.6,ZONE-HW02
1.3,16.8,26.3,83.1,284.14,0.69,2.91,72.1,2.18,7,0,0.0,ZONE-HW03
6.4,117.8,169.0,121.0,274.91,0.27,1.3199999999999998,66.7,0.22,16,1,69.9,ZONE-HW05
2.1,61.5,189.5,46.7,286.18,0.5,1.61,89.2,1.1400000000000001,13,1,70.8,ZONE-HW02
14.0,57.4,67.0,48.9,261.8,0.49,1.61,88.2,0.81,15,1,60.0,ZONE-RK04
7.6,12.3,35.2,4.9,268.9,0.7000000000000001,2.86,77.1,0.32,6,0,0.0,ZONE-RK01
0.4,4.8,169.8,55.8,264.41,0.6,1.57,94.8,0.65,14,1,68.1,ZONE-RK02
50.6,67.6,86.3,49.4,293.19,0.98,2.3600000000000003,95.1,0.07,17,1,49.1,ZONE-HW01
8.7,12.1,63.3,17.0,265.16,0.5,1.6500000000000001,91.4,0.61,14,1,35.1,ZONE-RK02
14.5,46.0,54.2,4.4,259.47,0.25,1.13,69.8,0.12000000000000001,19,1,68.8,ZONE-RK03
22.8,41.3,44.3,369.0,285.91,0.45,1.68,88.8,1.1300000000000001,13,1,52.2,ZONE-HW02
0.9,36.5,242.3,19.1,264.33,0.49,1.56,92.2,0.65,14,1,69.6,ZONE-RK02
2.3,6.2,24.3,7.5,293.93,0.97,2.04,96.8,0.05,17,0,0.0,ZONE-HW01
17.7,19.6,55.2,399.9,267.43,0.8700000000000001,2.6599999999999997,76.3,0.35,6,1,57.4,ZONE-RK01
25.2,53.9,72.2,68.5,268.35,0.75,3.0,72.2,0.29,6,0,0.0,ZONE-RK01
11.2,27.9,34.9,152.4,288.11,0.41000000000000003,1.54,86.6,0.43000000000000005,12,0,0.0,ZONE-HW04
9.0,15.5,38.4,37.4,264.02,0.5700000000000001,1.79,89.8,0.63,14,0,0.0,ZONE-RK02
26.4,66.1,139.4,0.8,286.37,0.59,1.33,91.5,1.1400000000000001,13,1,48.4,ZONE-HW02
8.1,27.8,28.8,21.1,264.4,0.53,1.7200000000000002,89.6,0.63,14,0,0.0,ZONE-RK02
21.4,25.8,64.1,17.0,285.25,0.59,1.32,93.5,1.09,13,0,0.0,ZONE-HW02
0.2,8.5,194.7,113.2,284.99,0.6799999999999999,2.97,69.1,2.24,7,0,0.0,ZONE-HW03
48.1,68.2,74.0,55.6,293.56,0.98,2.0100000000000002,95.7,0.05,17,1,46.9,ZONE-HW01
9.1,64.9,70.1,46.9,285.77,0.7,2.84,69.3,2.1900000000000004,7,0,0.0,ZONE-HW03
2.4,14.2,81.0,45.2,274.5,0.4,1.42,62.1,0.19,16,1,54.0,ZONE-HW05
7.1,22.1,52.9,107.6,288.09,0.4,1.8699999999999999,89.0,0.39,12,0,0.0,ZONE-HW04
33.4,126.7,204.0,26.5,259.05,0.32,1.01,69.9,0.08,19,1,74.5,ZONE-RK03
17.5,34.8,49.5,128.7,288.06,0.45,1.9,91.8,0.36000000000000004,12,0,0.0,ZONE-HW04
0.6,70.2,101.1,71.0,262.03,0.46,1.97,85.3,0.8500000000000001,15,1,65.4,ZONE-RK04
16.2,83.8,134.4,66.6,284.71,0.77,3.14,68.1,2.21,7,0,0.0,ZONE-HW03
1.0,22.9,31.0,93.6,286.83,0.41000000000000003,1.58,93.7,1.11,13,0,0.0,ZONE-HW02
10.8,45.0,47.1,6.2,263.17,0.46,1.99,88.3,0.77,15,1,27.4,ZONE-RK04
18.9,21.1,24.8,0.9,267.47,0.74,2.8099999999999996,72.0,0.33999999999999997,6,0,0.0,ZONE-RK01
47.0,87.1,108.9,24.6,263.11,0.37,1.67,89.8,0.8400000000000001,15,1,65.6,ZONE-RK04
6.5,51.2,105.3,14.3,260.17,0.38,1.31,70.1,0.14,19,1,74.6,ZONE-RK03
2.9,6.0,60.0,101.2,286.41,0.53,1.53,90.0,1.08,13,0,0.0,ZONE-HW02
4.6,5.2,9.5,240.6,260.46,0.29,1.26,67.9,0.08,19,1,69.4,ZONE-RK03
5.3,49.3,98.3,33.7,275.39,0.39,1.51,63.3,0.21000000000000002,16,1,60.4,ZONE-HW05
3.5,7.4,55.1,104.3,294.47,0.86,2.0700000000000003,92.0,0.07,17,0,0.0,ZONE-HW01
15.5,38.2,40.3,242.0,285.7,0.75,3.03,68.1,2.18,7,0,0.0,ZONE-HW03
24.0,34.4,229.9,64.5,262.78,0.32,1.8,87.0,0.76,15,1,70.7,ZONE-RK04
13.1,54.5,138.0,74.8,285.34,0.58,1.34,92.3,1.11,13,1,64.0,ZONE-HW02
2.1,14.5,146.1,17.8,287.02,0.34,1.78,88.1,0.43000000000000005,12,1,60.8,ZONE-HW04
7.0,24.0,52.9,66.4,267.77,0.8500000000000001,2.9899999999999998,77.3,0.3,6,0,0.0,ZONE-RK01
43.0,51.3,57.8,15.4,284.7,0.6799999999999999,3.13,71.7,2.21,7,0,0.0,ZONE-HW03
32.7,63.8,80.6,118.5,261.83,0.31000000000000005,1.94,86.8,0.78,15,1,71.7,ZONE-RK04
29.6,85.8,211.4,20.3,264.68,0.58,1.46,89.5,0.64,14,1,75.7,ZONE-RK02
21.1,39.6,131.9,91.3,286.19,0.52,1.49,88.2,1.1400000000000001,13,1,51.9,ZONE-HW02
22.5,54.5,64.3,55.1,284.31,0.62,2.88,68.1,2.22,7,0,0.0,ZONE-HW03
62.7,145.8,148.0,12.6,274.53,0.26,1.2999999999999998,62.3,0.21000000000000002,16,1,74.4,ZONE-HW05
2.1,40.9,126.0,16.8,259.11,0.19999999999999998,1.04,69.9,0.11,19,1,71.5,ZONE-RK03
10.6,65.7,131.7,54.7,264.05,0.43,1.52,89.5,0.63,14,1,69.3,ZONE-RK02
13.4,34.7,52.4,58.3,284.94,0.7799999999999999,2.91,70.9,2.1900000000000004,7,0,0.0,ZONE-HW03
17.5,79.5,130.1,100.2,286.77,0.47,1.48,89.6,1.1,13,1,61.2,ZONE-HW02
2.6,21.2,21.7,19.8,294.13,0.8300000000000001,2.2800000000000002,92.6,0.07,17,0,0.0,ZONE-HW01
19.4,163.5,168.7,35.9,274.83,0.35,1.2899999999999998,62.4,0.19,16,1,72.1,ZONE-HW05
24.1,30.9,71.4,92.5,275.37,0.39,1.43,63.4,0.18000000000000002,16,1,57.5,ZONE-HW05
14.4,20.6,42.6,107.2,268.0,0.88,2.92,76.1,0.31,6,0,0.0,ZONE-RK01
12.1,12.3,83.9,2.5,265.9,0.49,1.78,90.0,0.57,14,1,44.9,ZONE-RK02
20.5,27.3,185.9,32.1,267.85,0.9,2.77,78.0,0.31,6,1,66.6,ZONE-RK01
5.9,10.7,28.9,146.5,293.64,0.9500000000000001,2.3200000000000003,92.5,0.060000000000000005,17,0,0.0,ZONE-HW01
84.1,97.9,127.7,89.6,274.65,0.26,1.38,67.2,0.23,16,1,72.4,ZONE-HW05
32.6,59.6,84.4,37.2,275.56,0.21999999999999997,1.2599999999999998,65.4,0.21000000000000002,16,1,67.9,ZONE-HW05
17.8,17.9,66.2,30.7,265.85,0.51,1.4400000000000002,90.7,0.6,14,1,45.2,ZONE-RK02
23.7,26.6,71.0,45.9,284.53,0.73,3.03,69.8,2.1700000000000004,7,0,0.0,ZONE-HW03
