state,district,soil_type,nitrogen,phosphorus,potassium,ph_level,rainfall_mm,temperature_c,crop,season,yield_q_acre,cost_per_acre,mandi_price_per_q,peak_selling_month,peak_selling_window,weather_risk
Uttarakhand,Haridwar,Alluvial,122,91,92,6.3,967.5,26.1,Potato,Rabi,42.8,9242.0,1308.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Alluvial,172,92,98,6.4,891.9,23.9,Potato,Rabi,73.2,8904.0,1482.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Clay,158,68,109,6.0,1128.2,24.8,Potato,Rabi,49.2,9272.0,1364.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Alluvial,140,69,89,5.9,870.3,23.4,Potato,Rabi,53.6,8787.0,1312.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Clay,155,82,88,6.3,1099.1,24.9,Potato,Rabi,47.3,9130.0,1351.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Clay,123,85,101,6.1,1062.7,24.5,Potato,Rabi,41.7,9718.0,1469.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Clay,154,96,100,6.4,867.3,25.7,Potato,Rabi,54.1,9542.0,1340.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Loamy,149,60,101,6.1,1051.1,25.3,Potato,Rabi,48.7,9034.0,1400.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Clay,162,65,117,5.9,1008.2,24.1,Potato,Rabi,40.9,9551.0,1375.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Alluvial,141,93,101,6.0,799.9,25.5,Potato,Rabi,65.0,9914.0,1305.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Clay,130,56,99,5.7,905.6,23.8,Potato,Rabi,51.9,9727.0,1304.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Sandy Loam,169,84,106,6.0,1049.1,25.1,Potato,Rabi,73.0,9078.0,1486.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Loamy,158,88,100,6.1,1035.5,22.6,Potato,Rabi,65.7,9264.0,1412.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Clay,158,82,97,5.5,928.3,22.9,Potato,Rabi,50.0,9199.0,1470.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Clay,148,74,98,5.9,945.9,24.6,Potato,Rabi,48.5,9843.0,1455.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Sandy Loam,126,91,93,5.9,1215.3,26.4,Potato,Rabi,63.6,8959.0,1345.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Alluvial,149,83,87,5.6,1078.0,23.2,Potato,Rabi,55.1,8912.0,1353.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Clay,159,71,98,6.1,839.8,28.3,Potato,Rabi,56.5,9243.0,1484.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Sandy Loam,155,71,101,5.4,913.0,29.8,Potato,Rabi,73.7,9576.0,1444.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Alluvial,146,91,114,6.1,791.3,22.5,Potato,Rabi,62.4,8757.0,1323.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Sandy Loam,151,81,96,5.8,945.2,26.1,Potato,Rabi,65.4,8861.0,1395.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Clay,140,85,91,5.9,933.4,27.0,Potato,Rabi,59.7,9117.0,1456.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Loamy,155,71,86,6.0,850.0,27.2,Potato,Rabi,70.8,9166.0,1486.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Sandy Loam,127,91,92,5.7,1089.7,23.2,Potato,Rabi,58.2,9580.0,1479.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Sandy Loam,134,73,92,5.6,1146.2,22.8,Potato,Rabi,62.3,8989.0,1341.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Sandy Loam,149,89,115,5.6,1102.8,23.1,Potato,Rabi,60.3,9249.0,1462.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Loamy,150,88,97,6.1,978.8,23.7,Potato,Rabi,70.4,9556.0,1463.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Alluvial,153,90,114,6.2,803.2,25.6,Potato,Rabi,61.6,9592.0,1339.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Sandy Loam,137,96,106,6.2,1092.4,26.5,Potato,Rabi,69.0,9625.0,1472.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Sandy Loam,152,75,122,5.4,951.3,21.0,Potato,Rabi,74.4,9361.0,1469.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Alluvial,161,67,84,5.8,1017.7,24.7,Potato,Rabi,49.1,8754.0,1478.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Sandy Loam,149,56,119,5.5,801.2,25.3,Potato,Rabi,82.3,9568.0,1408.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Loamy,147,82,87,6.3,887.0,24.2,Potato,Rabi,68.9,9258.0,1352.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Alluvial,177,77,105,6.2,1013.0,22.8,Potato,Rabi,44.2,9717.0,1363.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Sandy Loam,154,90,88,6.0,985.5,26.6,Potato,Rabi,66.2,9100.0,1338.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Loamy,161,79,103,6.1,930.8,25.7,Potato,Rabi,79.6,8917.0,1416.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Clay,129,76,111,5.8,1259.2,24.7,Potato,Rabi,40.2,9572.0,1328.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Alluvial,140,63,103,5.8,969.9,22.8,Potato,Rabi,55.8,9190.0,1396.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Alluvial,153,67,97,5.7,948.4,26.0,Potato,Rabi,46.2,8979.0,1465.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Sandy Loam,159,72,106,6.0,1000.0,23.3,Potato,Rabi,66.2,9628.0,1399.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Alluvial,130,87,111,6.2,1112.1,26.2,Potato,Rabi,61.3,9287.0,1361.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Clay,178,82,106,5.9,849.7,26.5,Potato,Rabi,58.7,8956.0,1415.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Loamy,139,83,104,6.0,833.7,26.3,Potato,Rabi,74.2,9091.0,1408.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Loamy,159,79,107,6.4,841.6,26.1,Potato,Rabi,75.5,9746.0,1298.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Sandy Loam,144,81,109,6.5,1150.0,24.0,Potato,Rabi,83.8,9542.0,1378.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Alluvial,151,82,89,5.9,873.7,25.6,Potato,Rabi,54.9,9482.0,1476.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Alluvial,136,79,108,5.8,1017.6,22.6,Potato,Rabi,60.2,9029.0,1418.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Loamy,159,73,88,5.7,1055.5,22.8,Potato,Rabi,60.9,9220.0,1463.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Sandy Loam,157,102,108,6.6,873.0,22.8,Potato,Rabi,76.4,9505.0,1470.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Sandy Loam,160,76,110,5.7,973.5,23.6,Potato,Rabi,66.4,9313.0,1384.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Sandy Loam,126,95,104,6.0,985.3,25.2,Potato,Rabi,64.6,9257.0,1405.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Clay,141,81,95,6.4,940.9,22.6,Potato,Rabi,47.8,8802.0,1303.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Loamy,167,102,88,6.2,1042.2,22.8,Potato,Rabi,67.8,9115.0,1472.0,February,Feb 15–March 05,High
Uttarakhand,Haridwar,Loamy,92,29,68,6.3,1164.3,23.5,Paddy (Rice),Kharif,17.1,7534.0,2221.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Alluvial,81,55,36,6.4,1157.2,22.9,Paddy (Rice),Kharif,32.8,7747.0,2348.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Sandy Loam,109,60,70,6.1,1055.2,26.5,Paddy (Rice),Kharif,21.2,8225.0,2421.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Sandy Loam,86,50,79,6.6,914.2,25.4,Paddy (Rice),Kharif,18.8,8358.0,2275.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Alluvial,84,56,52,5.7,962.3,24.7,Paddy (Rice),Kharif,29.1,7698.0,2246.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Alluvial,101,54,47,6.2,987.4,22.5,Paddy (Rice),Kharif,27.2,7742.0,2231.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Sandy Loam,86,32,44,6.5,954.0,22.8,Paddy (Rice),Kharif,19.6,8055.0,2482.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Clay,129,65,43,6.5,775.2,25.8,Paddy (Rice),Kharif,24.7,7420.0,2165.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Alluvial,84,63,49,5.8,1122.3,24.1,Paddy (Rice),Kharif,26.4,7676.0,2301.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Loamy,112,50,51,6.6,986.3,24.6,Paddy (Rice),Kharif,22.5,8184.0,2202.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Alluvial,109,62,60,5.6,860.3,24.8,Paddy (Rice),Kharif,23.7,8011.0,2477.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Alluvial,78,53,51,6.2,898.1,22.3,Paddy (Rice),Kharif,24.4,7881.0,2289.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Clay,90,65,39,5.8,1031.0,24.2,Paddy (Rice),Kharif,28.2,7653.0,2469.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Loamy,87,50,46,5.6,948.0,24.7,Paddy (Rice),Kharif,20.9,8260.0,2470.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Clay,99,50,59,5.7,802.5,25.7,Paddy (Rice),Kharif,23.6,7509.0,2164.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Loamy,103,39,42,6.3,896.6,23.3,Paddy (Rice),Kharif,14.6,7900.0,2228.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Clay,96,37,53,6.0,915.4,24.3,Paddy (Rice),Kharif,28.3,7429.0,2404.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Clay,95,56,45,5.7,1391.5,23.0,Paddy (Rice),Kharif,26.7,8173.0,2222.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Loamy,89,63,61,5.6,872.4,23.1,Paddy (Rice),Kharif,20.5,7560.0,2330.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Sandy Loam,81,58,57,6.0,887.4,23.4,Paddy (Rice),Kharif,20.1,7829.0,2335.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Loamy,108,44,49,6.4,1041.7,24.3,Paddy (Rice),Kharif,19.6,7606.0,2464.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Clay,69,67,56,5.9,837.0,24.2,Paddy (Rice),Kharif,22.1,7701.0,2289.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Loamy,104,48,44,5.9,1074.9,26.2,Paddy (Rice),Kharif,19.9,8224.0,2293.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Alluvial,87,56,67,6.3,974.7,25.5,Paddy (Rice),Kharif,27.9,8258.0,2260.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Clay,90,77,51,6.2,1120.9,26.0,Paddy (Rice),Kharif,26.3,7660.0,2467.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Loamy,126,39,53,6.1,994.4,25.4,Paddy (Rice),Kharif,18.3,7414.0,2472.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Sandy Loam,90,31,63,5.8,879.9,22.9,Paddy (Rice),Kharif,18.4,7465.0,2175.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Sandy Loam,109,39,56,6.6,1059.7,28.7,Paddy (Rice),Kharif,19.9,7417.0,2443.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Sandy Loam,86,48,41,5.8,999.2,22.4,Paddy (Rice),Kharif,20.4,7884.0,2347.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Sandy Loam,126,46,58,6.6,840.2,23.0,Paddy (Rice),Kharif,18.5,8049.0,2309.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Clay,102,49,62,6.0,858.1,25.2,Paddy (Rice),Kharif,19.5,8070.0,2358.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Clay,107,61,46,6.3,839.7,23.8,Paddy (Rice),Kharif,22.7,8239.0,2268.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Clay,109,51,63,6.1,870.5,22.9,Paddy (Rice),Kharif,26.1,8232.0,2289.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Loamy,68,33,47,5.8,906.3,24.3,Paddy (Rice),Kharif,20.7,7702.0,2450.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Loamy,89,28,44,6.4,775.2,25.9,Paddy (Rice),Kharif,17.1,7769.0,2398.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Clay,119,59,54,6.3,912.6,26.5,Paddy (Rice),Kharif,27.3,8139.0,2301.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Alluvial,80,43,46,6.4,820.1,25.5,Paddy (Rice),Kharif,26.1,8252.0,2373.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Clay,109,44,40,5.6,832.4,24.7,Paddy (Rice),Kharif,23.8,7490.0,2388.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Clay,125,52,57,5.6,988.2,27.0,Paddy (Rice),Kharif,25.1,7506.0,2253.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Sandy Loam,109,29,45,6.3,1074.2,21.2,Paddy (Rice),Kharif,21.2,8143.0,2373.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Alluvial,96,35,63,6.2,869.5,23.8,Paddy (Rice),Kharif,27.1,7656.0,2452.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Alluvial,97,42,62,5.9,949.4,26.3,Paddy (Rice),Kharif,29.6,8370.0,2376.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Alluvial,105,51,47,6.4,882.7,24.3,Paddy (Rice),Kharif,26.1,8408.0,2432.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Loamy,110,64,66,6.4,893.3,25.5,Paddy (Rice),Kharif,16.2,8271.0,2445.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Loamy,107,50,60,6.0,843.7,25.8,Paddy (Rice),Kharif,16.2,8336.0,2175.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Alluvial,112,48,43,6.1,992.6,25.8,Paddy (Rice),Kharif,26.9,8110.0,2361.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Clay,105,61,52,5.8,929.2,26.1,Paddy (Rice),Kharif,25.1,7651.0,2312.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Loamy,89,42,40,5.7,935.3,24.8,Paddy (Rice),Kharif,23.6,7790.0,2387.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Alluvial,122,57,32,6.5,1067.6,24.0,Paddy (Rice),Kharif,29.8,7673.0,2372.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Loamy,106,54,47,5.9,994.8,27.8,Paddy (Rice),Kharif,20.8,7856.0,2328.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Alluvial,105,59,39,5.7,884.0,27.2,Paddy (Rice),Kharif,27.4,8046.0,2401.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Sandy Loam,108,46,50,5.9,858.6,24.0,Paddy (Rice),Kharif,20.4,7684.0,2301.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Alluvial,112,58,51,5.9,898.0,26.4,Paddy (Rice),Kharif,23.8,8196.0,2357.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Alluvial,98,57,65,6.3,1143.6,25.3,Paddy (Rice),Kharif,30.5,8195.0,2374.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Alluvial,118,44,52,6.7,930.5,25.8,Paddy (Rice),Kharif,26.3,8004.0,2184.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Alluvial,98,24,63,6.4,665.4,26.5,Paddy (Rice),Kharif,19.3,8199.0,2174.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Clay,119,43,46,5.9,1024.8,22.3,Paddy (Rice),Kharif,27.4,8072.0,2300.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Clay,114,47,36,6.2,1041.9,20.8,Paddy (Rice),Kharif,28.6,8186.0,2354.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Clay,123,46,58,6.1,964.7,24.9,Paddy (Rice),Kharif,29.0,8176.0,2188.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Sandy Loam,103,45,57,6.0,993.8,24.9,Paddy (Rice),Kharif,18.2,7886.0,2408.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Clay,95,64,43,5.8,1025.3,28.2,Paddy (Rice),Kharif,28.3,7985.0,2469.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Alluvial,118,55,34,6.3,903.9,26.9,Paddy (Rice),Kharif,30.8,7993.0,2254.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Alluvial,83,50,60,6.0,930.5,24.6,Paddy (Rice),Kharif,26.9,7423.0,2458.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Clay,86,53,52,6.1,879.1,25.3,Paddy (Rice),Kharif,21.5,8104.0,2297.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Loamy,95,52,53,6.3,1163.0,24.4,Paddy (Rice),Kharif,21.3,8323.0,2205.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Clay,110,44,59,6.0,1059.1,25.1,Paddy (Rice),Kharif,27.6,8152.0,2377.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Loamy,149,63,63,6.3,1022.9,26.9,Paddy (Rice),Kharif,22.1,7418.0,2417.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Alluvial,117,54,44,6.1,884.8,25.0,Paddy (Rice),Kharif,26.9,7867.0,2339.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Sandy Loam,107,59,39,6.1,1082.5,25.3,Paddy (Rice),Kharif,19.9,8115.0,2358.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Loamy,101,38,54,5.7,942.3,26.0,Paddy (Rice),Kharif,20.1,7657.0,2263.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Alluvial,93,69,53,6.7,932.7,29.2,Paddy (Rice),Kharif,27.3,7796.0,2479.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Clay,84,43,63,6.0,808.2,24.5,Paddy (Rice),Kharif,21.5,8283.0,2172.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Clay,106,42,53,6.3,1008.0,23.8,Paddy (Rice),Kharif,26.3,7500.0,2312.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Alluvial,101,42,51,6.5,993.0,26.1,Paddy (Rice),Kharif,26.7,8035.0,2278.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Sandy Loam,107,53,63,6.4,910.9,25.4,Paddy (Rice),Kharif,20.7,8102.0,2287.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Clay,117,46,36,5.7,855.9,25.3,Paddy (Rice),Kharif,24.7,7651.0,2450.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Sandy Loam,103,39,43,5.9,1042.6,25.3,Paddy (Rice),Kharif,21.0,7781.0,2367.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Clay,99,43,57,6.4,981.6,27.7,Paddy (Rice),Kharif,22.9,8248.0,2232.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Sandy Loam,123,37,62,6.3,892.5,22.9,Paddy (Rice),Kharif,17.3,8141.0,2309.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Alluvial,83,59,45,6.0,1075.4,24.5,Paddy (Rice),Kharif,29.8,7694.0,2308.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Haridwar,Alluvial,178,99,137,6.7,791.4,20.5,Sugarcane,Annual,287.0,19753.0,375.0,January,Jan 10–Feb 15,Low
Uttarakhand,Haridwar,Alluvial,165,99,125,7.3,993.4,22.8,Sugarcane,Annual,345.1,19904.0,350.0,January,Jan 10–Feb 15,Low
Uttarakhand,Haridwar,Sandy Loam,185,58,115,6.7,918.0,28.0,Sugarcane,Annual,212.5,18479.0,345.0,January,Jan 10–Feb 15,Low
Uttarakhand,Haridwar,Loamy,147,75,136,7.1,947.3,24.7,Sugarcane,Annual,332.7,18430.0,374.0,January,Jan 10–Feb 15,Low
Uttarakhand,Haridwar,Sandy Loam,195,83,110,6.8,834.8,22.3,Sugarcane,Annual,216.5,19380.0,370.0,January,Jan 10–Feb 15,Low
Uttarakhand,Haridwar,Alluvial,155,87,125,7.1,882.2,25.6,Sugarcane,Annual,317.6,17861.0,349.0,January,Jan 10–Feb 15,Low
Uttarakhand,Haridwar,Sandy Loam,191,72,130,6.7,885.2,26.2,Sugarcane,Annual,248.5,18439.0,361.0,January,Jan 10–Feb 15,Low
Uttarakhand,Haridwar,Clay,170,76,124,7.6,1047.8,24.2,Sugarcane,Annual,382.6,19752.0,340.0,January,Jan 10–Feb 15,Low
Uttarakhand,Haridwar,Loamy,191,92,131,7.4,1054.4,25.4,Sugarcane,Annual,408.2,19679.0,342.0,January,Jan 10–Feb 15,Low
Uttarakhand,Haridwar,Loamy,186,78,122,7.2,833.2,21.0,Sugarcane,Annual,331.4,18196.0,375.0,January,Jan 10–Feb 15,Low
Uttarakhand,Haridwar,Sandy Loam,171,91,117,7.0,1021.9,25.9,Sugarcane,Annual,352.3,19383.0,368.0,January,Jan 10–Feb 15,Low
Uttarakhand,Haridwar,Alluvial,173,87,122,6.5,877.0,22.6,Sugarcane,Annual,346.7,18872.0,364.0,January,Jan 10–Feb 15,Low
Uttarakhand,Haridwar,Sandy Loam,189,85,114,6.8,881.5,26.0,Sugarcane,Annual,275.1,19599.0,379.0,January,Jan 10–Feb 15,Low
Uttarakhand,Haridwar,Clay,166,88,113,6.9,1064.6,24.7,Sugarcane,Annual,378.3,17774.0,363.0,January,Jan 10–Feb 15,Low
Uttarakhand,Haridwar,Alluvial,187,89,120,7.0,913.4,23.9,Sugarcane,Annual,327.6,19636.0,353.0,January,Jan 10–Feb 15,Low
Uttarakhand,Haridwar,Loamy,187,63,121,6.8,743.5,22.0,Sugarcane,Annual,221.5,18805.0,371.0,January,Jan 10–Feb 15,Low
Uttarakhand,Haridwar,Alluvial,177,77,127,7.2,999.8,24.1,Sugarcane,Annual,402.5,18199.0,363.0,January,Jan 10–Feb 15,Low
Uttarakhand,Haridwar,Sandy Loam,190,100,117,7.2,903.3,24.6,Sugarcane,Annual,256.2,19631.0,341.0,January,Jan 10–Feb 15,Low
Uttarakhand,Haridwar,Clay,175,90,108,6.8,815.3,24.6,Sugarcane,Annual,288.6,18493.0,355.0,January,Jan 10–Feb 15,Low
Uttarakhand,Haridwar,Clay,170,71,107,7.4,917.3,23.6,Sugarcane,Annual,346.6,19641.0,382.0,January,Jan 10–Feb 15,Low
Uttarakhand,Haridwar,Clay,184,74,120,6.6,877.9,26.2,Sugarcane,Annual,305.1,18712.0,346.0,January,Jan 10–Feb 15,Low
Uttarakhand,Haridwar,Clay,170,91,127,7.0,882.6,27.1,Sugarcane,Annual,334.2,19171.0,372.0,January,Jan 10–Feb 15,Low
Uttarakhand,Haridwar,Sandy Loam,181,81,133,6.7,908.9,29.5,Sugarcane,Annual,269.9,19860.0,374.0,January,Jan 10–Feb 15,Low
Uttarakhand,Haridwar,Clay,185,86,128,7.2,996.3,24.5,Sugarcane,Annual,359.5,19054.0,379.0,January,Jan 10–Feb 15,Low
Uttarakhand,Haridwar,Alluvial,170,73,127,6.6,1013.7,26.8,Sugarcane,Annual,363.6,18188.0,350.0,January,Jan 10–Feb 15,Low
Uttarakhand,Haridwar,Loamy,189,83,124,6.9,1140.0,26.2,Sugarcane,Annual,445.1,18394.0,351.0,January,Jan 10–Feb 15,Low
Uttarakhand,Haridwar,Sandy Loam,179,68,114,7.3,731.6,23.7,Sugarcane,Annual,198.6,18615.0,360.0,January,Jan 10–Feb 15,Low
Uttarakhand,Haridwar,Sandy Loam,192,88,120,7.1,954.6,23.0,Sugarcane,Annual,230.6,19538.0,377.0,January,Jan 10–Feb 15,Low
Uttarakhand,Haridwar,Alluvial,167,78,116,7.4,1021.0,24.0,Sugarcane,Annual,368.2,19391.0,349.0,January,Jan 10–Feb 15,Low
Uttarakhand,Haridwar,Sandy Loam,176,84,122,7.3,963.1,26.2,Sugarcane,Annual,246.6,18953.0,370.0,January,Jan 10–Feb 15,Low
Uttarakhand,Haridwar,Clay,185,81,118,7.6,941.2,25.3,Sugarcane,Annual,370.1,18131.0,369.0,January,Jan 10–Feb 15,Low
Uttarakhand,Haridwar,Clay,194,93,125,7.2,885.4,22.1,Sugarcane,Annual,316.2,17942.0,335.0,January,Jan 10–Feb 15,Low
Uttarakhand,Haridwar,Alluvial,184,75,138,7.3,1117.5,24.5,Sugarcane,Annual,382.8,19870.0,363.0,January,Jan 10–Feb 15,Low
Uttarakhand,Haridwar,Alluvial,158,73,113,7.1,1171.5,26.7,Sugarcane,Annual,421.3,18415.0,381.0,January,Jan 10–Feb 15,Low
Uttarakhand,Haridwar,Alluvial,199,74,143,6.8,1040.0,22.9,Sugarcane,Annual,392.0,19448.0,366.0,January,Jan 10–Feb 15,Low
Uttarakhand,Haridwar,Alluvial,189,73,125,6.6,934.6,22.5,Sugarcane,Annual,279.8,19188.0,357.0,January,Jan 10–Feb 15,Low
Uttarakhand,Haridwar,Loamy,183,64,135,7.2,962.9,22.4,Sugarcane,Annual,349.0,17617.0,340.0,January,Jan 10–Feb 15,Low
Uttarakhand,Haridwar,Clay,166,71,131,6.9,931.7,28.3,Sugarcane,Annual,346.5,18587.0,376.0,January,Jan 10–Feb 15,Low
Uttarakhand,Haridwar,Sandy Loam,209,79,126,6.8,1088.4,26.9,Sugarcane,Annual,275.3,18237.0,352.0,January,Jan 10–Feb 15,Low
Uttarakhand,Haridwar,Loamy,167,96,115,6.9,1096.1,24.8,Sugarcane,Annual,354.8,19846.0,365.0,January,Jan 10–Feb 15,Low
