location,zone_id,ward,rainfall_1h,rainfall_6h,rainfall_24h,previous_rainfall,elevation,slope,drainage_density,built_up_percentage,distance_to_waterbody,historical_flood_frequency,flooded,water_depth_cm,data_source
IIT Roorkee Campus,ZONE-RK01,Ward 04,24.5,78.2,146.4,83.8,267.89,0.71,2.88,75.5,0.29,6,1,61.2,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,22.9,60.9,136.9,68.3,268.03,0.76,2.86,75.1,0.27,6,1,52.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,19.4,62.6,153.5,61.5,268.15,0.79,2.74,76.0,0.26,6,1,61.2,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,19.0,62.5,150.3,56.9,268.28,0.76,2.73,75.3,0.32,6,1,55.9,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,18.9,67.9,128.1,35.3,268.0,0.8,2.8,73.3,0.23,6,1,45.5,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,13.9,72.4,123.6,58.9,267.95,0.8,2.7,75.1,0.21,6,1,52.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,17.4,70.1,145.6,51.8,267.69,0.83,2.97,75.2,0.28,6,1,55.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,18.0,60.9,127.1,36.1,268.13,0.75,2.85,76.1,0.31,6,1,42.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,17.2,60.4,153.9,50.1,268.17,0.84,2.86,75.1,0.38,6,1,53.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,21.5,52.7,133.7,57.1,268.09,0.83,2.74,75.0,0.31,6,1,46.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,18.9,61.0,128.7,32.6,268.0,0.85,2.83,74.1,0.42,6,1,38.5,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,16.3,67.4,133.7,45.3,267.94,0.79,2.75,73.9,0.31,6,1,50.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,17.9,76.0,154.9,60.6,268.2,0.8,2.91,75.6,0.24,6,1,61.9,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,18.4,66.8,129.1,57.5,268.13,0.8,2.69,75.0,0.36,6,1,49.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,18.9,61.8,153.5,49.6,268.04,0.83,2.75,75.7,0.31,6,1,56.9,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,19.8,61.6,146.0,33.6,268.06,0.8,2.76,74.4,0.3,6,1,49.5,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,17.0,60.2,132.9,52.2,267.99,0.87,2.94,76.5,0.28,6,1,47.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,17.3,59.2,147.1,66.4,267.6,0.75,2.6,73.7,0.29,6,1,58.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,19.8,65.8,149.5,50.1,267.91,0.77,2.76,74.9,0.31,6,1,55.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,18.9,70.1,147.9,47.4,267.94,0.82,2.78,73.7,0.35,6,1,58.2,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,17.2,61.7,159.8,59.1,267.94,0.88,2.69,75.2,0.36,6,1,57.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,20.3,57.4,135.6,45.9,268.44,0.85,2.87,76.9,0.31,6,1,45.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,18.4,70.3,158.6,59.6,267.85,0.87,2.58,73.8,0.29,6,1,62.9,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,17.5,69.0,139.0,52.6,267.99,0.81,2.87,73.4,0.29,6,1,49.5,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,18.6,70.4,124.9,34.2,267.83,0.81,2.77,75.9,0.26,6,1,45.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,16.6,58.2,139.2,52.0,268.2,0.83,2.74,74.8,0.28,6,1,51.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,20.7,73.1,129.9,47.9,268.29,0.74,2.67,77.2,0.35,6,1,51.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,16.7,73.4,136.6,44.9,268.37,0.85,2.74,75.0,0.34,6,1,47.9,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,18.1,74.6,138.4,55.7,268.0,0.76,2.85,76.0,0.31,6,1,57.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,18.4,64.9,151.5,52.8,267.95,0.73,2.99,74.6,0.31,6,1,54.2,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,18.2,85.4,137.4,44.9,267.93,0.81,2.71,74.6,0.28,6,1,56.9,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,19.4,65.2,140.4,47.3,267.77,0.92,2.99,74.3,0.21,6,1,49.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,20.8,60.3,143.9,45.3,267.7,0.83,2.75,75.3,0.32,6,1,55.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,15.4,65.1,122.0,53.0,267.99,0.78,2.8,74.7,0.28,6,1,42.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,18.9,68.3,170.1,55.4,268.23,0.81,2.66,75.2,0.37,6,1,60.2,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,17.3,63.3,142.1,48.8,267.98,0.75,2.92,74.2,0.34,6,1,54.5,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,12.2,43.1,89.2,23.6,268.35,0.79,2.76,74.9,0.35,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,12.7,41.6,84.1,37.9,267.99,0.86,2.82,74.8,0.22,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,11.1,40.4,88.0,20.4,267.85,0.84,2.7,74.0,0.29,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,14.2,47.9,82.8,39.4,268.18,0.77,2.79,75.3,0.34,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,11.5,33.2,99.2,43.0,268.02,0.85,2.73,75.6,0.29,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,10.7,48.1,96.3,29.1,268.01,0.76,2.61,74.4,0.34,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,13.2,45.6,80.5,23.4,268.01,0.8,2.82,76.1,0.29,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,14.3,42.7,79.6,23.4,267.84,0.8,2.95,75.6,0.27,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,12.0,37.8,101.5,31.5,268.15,0.71,2.8,73.9,0.29,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,11.6,43.7,88.6,25.7,267.9,0.79,2.8,76.4,0.31,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,13.0,44.1,94.1,36.7,268.13,0.8,2.73,75.0,0.3,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,10.9,50.9,93.1,21.0,267.72,0.82,2.76,75.0,0.35,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,11.1,44.7,113.7,36.6,268.05,0.81,2.89,74.4,0.29,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,11.8,44.8,95.5,26.5,268.13,0.8,2.79,75.5,0.35,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,10.4,46.6,93.0,23.2,267.93,0.75,2.8,76.7,0.35,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,11.8,44.7,90.4,26.9,268.12,0.79,2.91,76.4,0.31,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,13.6,45.9,101.2,22.9,268.03,0.73,2.77,77.6,0.31,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,13.2,48.6,92.4,10.3,268.25,0.81,2.84,73.4,0.23,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,11.3,44.3,111.3,28.4,267.93,0.78,2.8,74.1,0.28,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,10.8,44.2,96.3,38.8,267.83,0.75,2.8,74.2,0.35,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,10.8,45.5,94.7,20.1,268.05,0.79,2.74,75.5,0.28,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,13.6,47.0,92.3,27.2,268.04,0.83,2.65,74.4,0.27,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,11.2,41.8,88.4,14.7,268.16,0.78,2.79,76.3,0.28,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,11.9,42.1,101.7,28.5,268.17,0.79,2.82,75.2,0.28,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,12.3,48.7,99.0,36.0,268.34,0.79,2.71,73.9,0.35,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,10.7,49.4,112.8,40.3,268.11,0.74,2.89,75.6,0.25,6,1,26.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,14.0,49.4,95.8,33.3,268.05,0.82,2.85,74.1,0.3,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,11.2,39.4,108.5,24.4,268.24,0.83,2.86,75.6,0.25,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,14.4,49.2,101.1,26.7,268.19,0.77,2.89,75.2,0.25,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,13.4,42.6,93.3,23.5,267.66,0.78,2.71,74.1,0.11,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,12.6,46.0,91.4,23.1,268.15,0.77,2.7,73.2,0.36,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,11.4,48.7,98.4,18.9,268.03,0.81,2.9,74.8,0.3,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,11.5,45.5,95.7,27.5,268.22,0.77,3.06,75.1,0.24,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,11.0,47.2,96.6,29.0,267.92,0.84,2.77,74.4,0.33,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,10.2,42.6,94.5,22.9,268.42,0.8,2.67,74.8,0.29,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,6.5,26.6,58.4,17.6,268.1,0.89,2.82,74.7,0.31,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,7.4,27.0,61.3,22.3,268.27,0.83,2.96,73.0,0.28,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,7.1,22.7,54.4,17.0,268.34,0.77,2.75,75.2,0.25,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,7.6,24.2,56.2,3.5,267.97,0.77,2.89,73.7,0.31,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,7.5,25.6,55.8,22.3,268.03,0.79,2.73,74.1,0.36,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,6.4,29.8,55.8,33.5,268.11,0.81,2.89,76.5,0.37,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,6.8,30.7,50.3,32.3,268.11,0.8,2.73,75.8,0.37,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,7.5,27.8,45.7,27.8,267.98,0.74,2.89,76.4,0.3,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,7.6,22.4,47.9,12.5,267.74,0.87,2.78,74.1,0.25,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,6.8,23.5,44.5,12.6,268.23,0.83,2.93,76.1,0.31,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,6.2,26.5,55.1,20.2,268.44,0.83,3.0,74.4,0.27,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,7.1,27.0,56.5,21.6,268.39,0.82,2.74,74.9,0.36,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,7.1,25.1,46.6,27.5,268.04,0.89,2.89,76.9,0.26,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,6.8,23.8,64.0,23.4,268.02,0.79,2.91,74.0,0.26,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,6.6,23.0,54.8,5.6,267.89,0.85,3.02,73.8,0.33,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,7.5,22.9,54.5,23.0,267.94,0.8,2.88,73.7,0.32,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,6.4,28.9,59.7,26.0,267.89,0.83,2.67,74.4,0.29,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,7.1,23.9,51.8,30.5,268.19,0.86,3.01,72.9,0.29,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,8.3,28.7,60.2,10.6,267.93,0.8,2.92,74.2,0.31,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,5.8,24.9,53.6,8.0,268.48,0.8,3.09,76.4,0.29,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,7.3,22.5,54.0,22.4,268.07,0.83,2.87,76.7,0.33,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,7.8,22.9,49.4,21.4,267.98,0.79,2.9,74.5,0.27,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,6.2,28.5,52.6,10.9,268.11,0.78,2.89,75.5,0.3,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,6.7,25.3,61.7,20.7,268.19,0.86,2.73,75.9,0.24,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,7.5,28.7,61.2,11.5,268.09,0.81,2.88,75.5,0.3,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,7.1,27.4,63.0,17.6,267.92,0.78,2.81,75.5,0.29,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,7.4,29.3,57.1,20.4,268.32,0.8,2.81,75.0,0.32,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,6.6,27.5,47.8,10.4,267.99,0.88,2.82,76.1,0.22,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,7.3,25.3,55.1,14.5,267.78,0.78,2.57,74.2,0.24,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,7.8,22.0,57.5,25.6,267.85,0.76,2.8,76.0,0.31,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,6.9,33.0,56.5,17.1,268.17,0.82,2.9,73.4,0.3,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,7.6,23.1,59.6,22.5,268.11,0.76,2.67,73.9,0.27,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,7.3,23.9,51.8,0.0,267.71,0.8,2.6,74.9,0.3,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,8.4,23.4,63.9,28.4,267.99,0.78,2.74,74.0,0.27,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,7.0,28.2,46.0,17.8,268.13,0.77,2.76,73.8,0.29,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,2.2,8.2,18.0,1.7,267.81,0.78,2.7,75.7,0.27,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,2.7,8.6,16.6,0.0,267.89,0.84,2.9,72.6,0.3,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,2.7,8.6,19.4,19.4,268.16,0.71,2.72,71.9,0.28,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,3.0,7.3,17.4,4.2,268.55,0.79,2.88,75.4,0.28,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,2.3,7.6,17.4,0.0,267.9,0.75,2.75,73.7,0.3,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,2.3,9.5,16.6,0.0,268.12,0.87,2.83,75.2,0.32,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,2.5,7.6,19.6,0.0,267.93,0.75,2.59,75.7,0.29,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,2.4,8.5,17.1,0.0,268.06,0.8,2.58,76.6,0.4,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,2.5,7.5,16.9,2.8,268.14,0.82,2.69,73.9,0.41,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,2.3,9.0,16.0,9.5,268.29,0.84,3.01,74.6,0.36,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,2.9,7.0,20.6,3.6,267.9,0.8,2.89,75.7,0.35,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,2.2,6.8,19.9,11.5,268.08,0.76,2.98,74.6,0.26,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,2.6,8.3,13.5,9.5,267.91,0.83,2.9,75.4,0.34,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,2.8,7.7,18.4,0.0,267.93,0.77,2.75,76.0,0.37,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,2.3,8.0,17.8,0.0,267.85,0.83,2.88,74.1,0.21,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,2.4,6.7,19.3,12.0,267.7,0.83,2.88,75.6,0.25,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,2.3,8.5,18.1,0.0,268.07,0.84,2.84,75.5,0.29,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,2.7,7.8,17.1,17.5,268.42,0.79,2.78,74.4,0.29,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,2.9,8.3,15.8,0.0,268.39,0.77,2.62,75.8,0.29,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,2.7,8.3,16.1,0.0,268.04,0.74,2.81,75.9,0.33,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,2.5,6.4,17.2,6.7,268.21,0.73,2.83,75.9,0.35,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,2.5,7.8,19.0,11.2,267.72,0.72,2.88,74.7,0.32,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,2.6,7.9,20.9,5.3,267.94,0.8,2.58,75.3,0.28,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,2.6,8.1,15.7,12.3,268.41,0.9,2.78,74.3,0.36,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,2.4,8.4,15.9,15.6,268.32,0.82,2.75,75.5,0.25,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,2.0,8.6,20.1,3.3,267.76,0.8,2.77,77.0,0.28,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,2.3,8.6,17.8,0.0,267.84,0.82,2.89,75.8,0.31,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,2.6,6.7,21.3,0.0,268.13,0.87,2.72,74.1,0.24,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,2.5,8.1,21.1,15.8,267.81,0.82,2.92,77.3,0.31,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,2.6,7.6,15.8,11.4,268.04,0.83,2.81,73.7,0.29,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,2.9,6.2,18.5,0.0,268.18,0.78,2.86,74.7,0.3,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,2.2,7.4,17.6,15.1,267.9,0.73,2.88,76.3,0.29,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,2.5,8.4,15.1,0.6,267.98,0.86,2.86,76.6,0.31,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
IIT Roorkee Campus,ZONE-RK01,Ward 04,2.9,8.3,16.6,6.4,268.04,0.82,3.08,76.6,0.37,6,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
