state,district,isro_atlas_rank,geographic_region,lithology,elevation_m,slope_deg,soil_thickness_m,soil_saturation_pct,vegetation_ndvi,rainfall_1h_mm,rainfall_24h_mm,previous_7d_rainfall_mm,landslide_probability,landslide_occurred,data_source
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1891.0,48.9,4.2,37.0,0.78,20.8,74.7,224.4,0.9991,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1928.0,45.8,1.4,18.7,0.79,2.5,10.4,48.9,0.6253,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1819.0,39.7,1.7,99.0,0.34,91.7,299.5,1119.8,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1794.0,42.4,3.1,33.2,0.41,2.8,10.0,26.9,0.8528,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1522.0,42.6,1.8,37.6,0.7,4.4,13.8,41.5,0.7652,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1727.0,46.5,3.4,57.8,0.62,27.3,82.1,304.2,0.9998,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1948.0,42.0,2.1,19.2,0.27,0.7,2.8,9.5,0.6779,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,2122.0,42.5,3.1,57.5,0.63,35.0,101.3,378.2,0.9999,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,2036.0,39.9,3.6,87.5,0.78,33.7,114.3,627.5,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1972.0,38.7,2.7,80.1,0.64,34.8,129.4,423.4,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1720.0,40.0,1.9,24.0,0.36,0.5,1.8,5.6,0.5754,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1489.0,46.2,4.0,17.3,0.27,2.2,7.6,20.9,0.9016,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1820.0,48.8,2.4,41.1,0.6,11.2,49.8,194.5,0.9942,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1758.0,48.7,2.7,24.3,0.58,1.3,4.5,24.7,0.8165,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1875.0,40.4,1.3,37.5,0.8,8.4,48.4,146.9,0.9336,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1608.0,39.7,2.1,95.3,0.52,51.1,175.8,655.9,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1926.0,46.6,2.7,51.9,0.29,29.8,88.4,250.8,0.9999,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1894.0,41.3,4.5,30.4,0.47,4.3,15.8,76.0,0.9258,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1740.0,45.7,3.3,39.1,0.77,7.4,21.4,85.2,0.9392,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1576.0,48.7,1.2,38.5,0.69,7.6,29.6,142.3,0.9606,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1714.0,30.5,1.4,42.0,0.59,11.6,72.0,215.2,0.9697,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1953.0,30.3,2.0,99.0,0.85,57.8,249.1,1330.5,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1714.0,38.0,3.0,25.3,0.41,0.2,0.9,3.6,0.5767,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,2005.0,46.6,1.8,82.8,0.78,29.6,128.9,466.6,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1686.0,42.6,1.8,20.6,0.62,0.7,3.1,8.2,0.5068,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,2026.0,47.6,1.8,23.5,0.65,2.2,9.0,40.5,0.7661,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1665.0,40.8,3.4,44.0,0.69,18.4,52.9,180.2,0.9925,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,2113.0,32.9,2.5,34.9,0.4,4.2,12.2,30.6,0.6505,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1817.0,33.8,2.8,22.1,0.51,1.1,3.7,15.2,0.4118,0,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1547.0,45.8,2.2,46.3,0.47,21.2,78.5,223.3,0.999,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1949.0,41.1,2.0,80.3,0.58,26.3,166.7,573.9,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,2094.0,44.8,1.9,99.0,0.65,33.5,154.4,634.9,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1644.0,44.5,2.5,46.3,0.48,10.2,33.7,169.8,0.9864,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1770.0,46.0,3.0,30.7,0.3,6.2,36.3,96.7,0.9801,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1764.0,39.2,1.6,44.3,0.23,12.5,51.0,162.2,0.9884,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1734.0,45.3,2.0,40.9,0.22,12.1,36.4,185.5,0.9927,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1749.0,43.1,4.1,73.5,0.39,14.3,82.2,427.3,0.9999,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1791.0,43.8,2.9,80.0,0.84,24.9,108.5,465.2,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1664.0,44.1,4.1,44.8,0.32,20.7,65.2,260.9,0.9994,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1879.0,47.8,2.6,25.0,0.64,1.0,3.4,18.1,0.7576,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,2005.0,43.1,1.4,26.1,0.33,3.1,14.0,52.5,0.8224,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1669.0,45.1,3.4,60.0,0.23,12.5,81.6,369.9,0.9998,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1736.0,39.9,1.1,29.0,0.27,3.0,19.3,104.0,0.8521,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,2091.0,42.8,2.4,29.6,0.57,2.2,6.4,27.3,0.7244,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1906.0,36.2,3.2,48.1,0.43,13.1,50.9,208.7,0.9907,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1868.0,40.1,3.4,38.6,0.68,10.2,36.9,116.5,0.9592,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1708.0,42.9,3.3,20.6,0.35,3.8,12.7,44.6,0.8723,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1683.0,37.6,1.2,20.0,0.46,0.3,1.0,2.7,0.3486,0,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1779.0,49.4,2.7,28.8,0.65,3.0,12.3,57.0,0.8961,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1903.0,53.8,2.8,29.2,0.56,4.3,22.1,63.4,0.9675,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1818.0,42.6,2.0,83.2,0.74,33.0,97.5,443.4,0.9999,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1824.0,41.8,2.2,56.7,0.73,31.5,101.2,253.2,0.9996,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,2035.0,42.7,2.7,28.0,0.42,10.0,30.4,132.9,0.9661,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1985.0,47.0,3.0,25.7,0.64,0.4,1.1,5.6,0.7311,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1807.0,43.0,3.9,99.0,0.84,61.9,282.1,1179.1,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1926.0,43.7,1.8,99.0,0.57,42.9,268.7,707.6,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,2066.0,43.0,2.1,16.6,0.76,2.4,8.8,30.0,0.5554,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1613.0,56.7,3.1,99.0,0.29,53.6,203.9,1091.0,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,2046.0,39.4,2.2,36.6,0.78,14.2,66.7,179.6,0.9831,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1848.0,45.3,2.8,34.4,0.23,2.5,12.2,58.9,0.9365,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1875.0,38.4,3.0,28.5,0.58,9.9,41.1,141.3,0.9527,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1951.0,39.1,2.8,22.4,0.7,0.7,3.4,8.7,0.4598,0,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1800.0,37.9,1.5,37.6,0.31,10.9,31.1,157.8,0.9564,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1815.0,42.5,1.8,45.7,0.58,7.6,38.5,200.0,0.977,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1743.0,35.6,2.4,28.9,0.41,4.5,29.0,97.5,0.8524,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1924.0,35.7,1.1,34.1,0.49,6.5,24.6,116.0,0.8032,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1869.0,35.9,2.4,56.1,0.35,18.8,62.2,217.3,0.9962,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1740.0,48.7,3.3,46.9,0.51,8.4,40.4,196.0,0.9951,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1895.0,38.1,4.3,46.4,0.41,16.8,75.0,221.6,0.9984,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,2250.0,45.5,3.0,57.1,0.79,16.0,78.1,398.8,0.9995,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1996.0,36.0,2.0,99.0,0.61,25.5,134.7,732.7,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1717.0,40.5,2.5,27.8,0.37,1.0,3.7,11.1,0.6899,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1924.0,45.6,3.0,60.6,0.46,29.7,138.7,349.6,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1845.0,46.0,1.5,29.0,0.37,0.6,2.6,13.1,0.7544,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1948.0,48.9,1.5,32.4,0.83,7.0,22.8,82.2,0.899,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1944.0,42.6,1.1,87.3,0.59,42.1,150.6,518.5,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1697.0,40.4,1.3,32.1,0.66,2.5,8.9,22.5,0.5592,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1857.0,47.8,1.2,16.3,0.49,1.6,5.9,21.1,0.701,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,2128.0,45.1,2.7,23.3,0.4,1.3,3.8,11.8,0.7823,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,2138.0,47.2,3.1,99.0,0.29,37.0,133.5,720.0,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1780.0,41.5,2.9,41.5,0.34,9.6,43.6,192.0,0.9904,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,2040.0,44.1,2.1,34.4,0.38,3.0,8.9,27.2,0.8449,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,1646.0,37.4,2.7,44.3,0.52,17.8,80.8,248.9,0.9973,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Rudraprayag,1,Northwest Himalayas,Schist & Gneiss,2105.0,40.0,1.2,61.0,0.67,26.5,80.1,417.3,0.9995,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1731.0,40.2,3.0,99.0,0.78,69.9,236.9,870.6,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1937.0,39.3,4.3,21.9,0.67,1.2,7.1,22.8,0.6389,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1751.0,33.3,3.8,64.3,0.72,18.2,118.6,378.5,0.9997,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1814.0,35.1,2.2,17.8,0.37,0.2,0.6,2.4,0.3536,0,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1404.0,40.9,2.6,37.7,0.61,6.2,38.2,122.6,0.9425,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1543.0,33.9,1.4,23.2,0.57,1.1,4.7,23.9,0.2784,0,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1778.0,40.7,1.3,26.1,0.44,3.6,11.9,39.3,0.6742,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1520.0,35.6,1.7,99.0,0.27,57.2,168.7,855.1,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1432.0,40.1,2.4,26.6,0.74,2.7,13.8,61.2,0.6402,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1492.0,38.6,1.4,20.8,0.6,0.5,2.1,9.1,0.3268,0,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1741.0,39.3,5.2,30.6,0.85,10.2,32.4,101.9,0.9391,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1473.0,45.3,1.7,38.1,0.21,16.1,51.3,138.1,0.9938,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1575.0,40.0,2.2,69.4,0.44,26.6,80.7,412.6,0.9998,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1567.0,47.7,3.0,27.6,0.35,1.7,7.4,35.1,0.8932,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1548.0,42.4,3.8,42.6,0.43,22.9,72.7,182.7,0.9986,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1663.0,33.7,1.3,52.0,0.3,15.7,89.9,279.7,0.9973,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1551.0,36.5,2.0,27.9,0.39,0.4,1.8,6.3,0.4586,0,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1639.0,42.7,2.8,21.7,0.34,1.6,6.9,36.8,0.78,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1566.0,31.6,2.9,65.0,0.36,20.8,61.3,324.3,0.9979,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1398.0,40.9,2.5,64.7,0.73,27.6,79.1,365.3,0.9996,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1498.0,40.7,1.5,31.8,0.8,7.5,22.6,71.0,0.7392,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1464.0,35.3,2.8,47.4,0.22,10.5,37.7,164.4,0.9784,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1869.0,43.7,3.0,15.0,0.24,0.6,2.0,6.7,0.7394,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1313.0,40.4,3.3,41.8,0.31,25.4,79.0,204.5,0.999,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1482.0,36.9,2.9,28.9,0.74,2.2,7.5,36.3,0.5023,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1727.0,31.6,3.3,18.4,0.33,2.9,8.5,31.3,0.5203,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1447.0,36.3,3.7,73.7,0.25,30.3,131.2,407.7,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1653.0,40.6,2.4,40.7,0.51,13.0,43.9,185.7,0.9829,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1662.0,44.3,2.3,62.4,0.36,18.5,59.6,316.4,0.9992,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1694.0,44.4,2.6,30.2,0.35,7.5,28.0,77.1,0.9526,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1458.0,34.8,3.3,57.4,0.5,10.7,49.6,245.0,0.9898,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1705.0,41.2,2.2,31.2,0.68,10.4,31.6,80.2,0.8944,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1508.0,44.7,3.0,99.0,0.73,37.6,186.1,724.1,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1517.0,30.6,3.1,67.0,0.73,32.0,92.4,411.8,0.9996,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1736.0,43.1,2.2,22.0,0.34,0.8,2.8,9.8,0.678,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1659.0,35.1,2.5,29.5,0.34,0.4,1.7,7.6,0.4976,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1633.0,35.8,1.4,60.0,0.54,14.6,60.5,304.5,0.9936,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1306.0,36.6,2.7,98.5,0.8,65.0,200.4,623.1,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1606.0,32.8,3.3,32.8,0.84,12.4,38.1,141.2,0.8745,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1700.0,27.8,2.5,27.8,0.85,0.3,0.8,4.2,0.1097,0,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1566.0,43.1,3.5,27.9,0.65,2.3,14.0,60.5,0.823,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1452.0,33.1,2.4,22.8,0.58,4.2,15.4,75.0,0.5422,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1709.0,26.4,2.2,37.1,0.71,12.3,46.2,136.4,0.7996,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1522.0,33.4,2.7,25.7,0.82,3.4,20.2,68.6,0.4901,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1671.0,45.2,1.3,99.0,0.41,66.6,238.6,1248.6,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1587.0,41.0,2.9,48.5,0.3,14.6,43.0,227.3,0.995,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1660.0,34.1,2.3,22.1,0.4,0.7,3.5,17.7,0.4017,0,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1645.0,36.2,2.0,17.7,0.61,3.4,9.6,35.6,0.4246,0,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1609.0,30.5,2.1,31.1,0.83,2.4,12.0,39.3,0.2668,0,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1719.0,33.3,1.8,24.5,0.67,3.1,14.1,56.7,0.4031,0,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1630.0,39.4,2.8,58.3,0.83,18.8,81.6,299.1,0.9981,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Tehri Garhwal,2,Northwest Himalayas,Quartzite & Slate,1710.0,39.3,3.2,26.6,0.64,6.7,20.9,52.8,0.8041,1,ISRO NRSC Landslide Atlas of India (2023)
